FLUKE 289,  V1.16,  40810170

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/1/2025 12:16:21 PM,12/2/2025 4:45:15 PM,28:28:54,0:00:26,12388,3944,8853,Motor 2
Max Time,Max,Average,Min,Min Time,Scaling,
12/1/2025 12:19:27 PM,8.855 V DC,4.6733 V DC,0.0203 V DC,12/1/2025 12:16:21 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
9061,5.438 V DC,12/1/2025 20:44:58.5,0:00:01.6,12/1/2025 20:44:58.8,7.456 V DC,6.375 V DC,12/1/2025 20:44:59.6,4.505 V DC,Unstable,12/1/2025 20:45:00.1
9062,5.067 V DC,12/1/2025 20:45:00.1,0:00:00.1,12/1/2025 20:45:00.1,5.067 V DC,5.067 V DC,12/1/2025 20:45:00.1,5.067 V DC,Stable,12/1/2025 20:45:00.2
9063,  V DC,12/1/2025 20:45:00.2,0:00:00.6,12/1/2025 20:45:00.2,  V DC,  V DC,12/1/2025 20:45:00.2,  V DC,Range Change,12/1/2025 20:45:00.8
9064,4.4912 V DC,12/1/2025 20:45:00.8,0:00:00.1,12/1/2025 20:45:00.8,4.4912 V DC,4.4912 V DC,12/1/2025 20:45:00.8,4.4912 V DC,Unstable,12/1/2025 20:45:00.9
9065,4.9839 V DC,12/1/2025 20:45:00.9,0:00:00.1,12/1/2025 20:45:00.9,4.9839 V DC,4.9839 V DC,12/1/2025 20:45:00.9,4.9839 V DC,Stable,12/1/2025 20:45:01.0
9066,  OL V DC,12/1/2025 20:45:01.0,0:00:00.6,12/1/2025 20:45:01.0,  OL V DC,  V DC,12/1/2025 20:45:01.0,  OL V DC,Range Change,12/1/2025 20:45:01.6
9067,7.437 V DC,12/1/2025 20:45:01.6,0:00:02.5,12/1/2025 20:45:03.7,7.617 V DC,7.532 V DC,12/1/2025 20:45:03.5,7.414 V DC,Unstable,12/1/2025 20:45:04.1
9068,7.525 V DC,12/1/2025 20:45:04.1,0:00:00.1,12/1/2025 20:45:04.1,7.525 V DC,7.525 V DC,12/1/2025 20:45:04.1,7.525 V DC,Interval,12/1/2025 20:45:04.2
9069,7.619 V DC,12/1/2025 20:45:04.2,0:00:01.1,12/1/2025 20:45:05.0,7.633 V DC,7.589 V DC,12/1/2025 20:45:04.6,7.518 V DC,Stable,12/1/2025 20:45:05.3
9070,7.483 V DC,12/1/2025 20:45:05.3,0:00:00.2,12/1/2025 20:45:05.3,7.483 V DC,7.463 V DC,12/1/2025 20:45:05.4,7.442 V DC,Unstable,12/1/2025 20:45:05.5
9071,7.608 V DC,12/1/2025 20:45:05.5,0:00:05.1,12/1/2025 20:45:10.5,7.701 V DC,7.666 V DC,12/1/2025 20:45:05.5,7.608 V DC,Stable,12/1/2025 20:45:10.6
9072,7.703 V DC,12/1/2025 20:45:10.6,0:00:02.3,12/1/2025 20:45:12.8,7.715 V DC,7.700 V DC,12/1/2025 20:45:11.2,7.659 V DC,Stable,12/1/2025 20:45:13.0
9073,7.490 V DC,12/1/2025 20:45:13.0,0:00:01.8,12/1/2025 20:45:14.3,7.721 V DC,7.653 V DC,12/1/2025 20:45:13.0,7.490 V DC,Unstable,12/1/2025 20:45:14.8
9074,7.696 V DC,12/1/2025 20:45:14.8,0:00:04.6,12/1/2025 20:45:19.3,7.737 V DC,7.713 V DC,12/1/2025 20:45:15.6,7.655 V DC,Stable,12/1/2025 20:45:19.4
9075,7.573 V DC,12/1/2025 20:45:19.4,0:00:00.1,12/1/2025 20:45:19.4,7.573 V DC,7.573 V DC,12/1/2025 20:45:19.4,7.573 V DC,Unstable,12/1/2025 20:45:19.5
9076,7.702 V DC,12/1/2025 20:45:19.5,0:00:10.7,12/1/2025 20:45:28.8,7.761 V DC,7.732 V DC,12/1/2025 20:45:25.0,7.643 V DC,Interval,12/1/2025 20:45:30.2
9077,7.660 V DC,12/1/2025 20:45:30.2,0:00:02.3,12/1/2025 20:45:31.0,7.763 V DC,7.734 V DC,12/1/2025 20:45:32.4,7.638 V DC,Stable,12/1/2025 20:45:32.5
9078,7.560 V DC,12/1/2025 20:45:32.5,0:00:00.1,12/1/2025 20:45:32.5,7.560 V DC,7.560 V DC,12/1/2025 20:45:32.5,7.560 V DC,Unstable,12/1/2025 20:45:32.6
9079,7.722 V DC,12/1/2025 20:45:32.6,0:00:02.1,12/1/2025 20:45:34.3,7.768 V DC,7.753 V DC,12/1/2025 20:45:32.6,7.722 V DC,Stable,12/1/2025 20:45:34.7
9080,7.612 V DC,12/1/2025 20:45:34.7,0:00:01.3,12/1/2025 20:45:35.5,7.767 V DC,7.717 V DC,12/1/2025 20:45:34.7,7.612 V DC,Unstable,12/1/2025 20:45:36.0
9081,7.682 V DC,12/1/2025 20:45:36.0,0:00:02.0,12/1/2025 20:45:37.5,7.771 V DC,7.749 V DC,12/1/2025 20:45:36.0,7.682 V DC,Stable,12/1/2025 20:45:38.0
9082,7.592 V DC,12/1/2025 20:45:38.0,0:00:00.1,12/1/2025 20:45:38.0,7.592 V DC,7.592 V DC,12/1/2025 20:45:38.0,7.592 V DC,Unstable,12/1/2025 20:45:38.1
9083,7.707 V DC,12/1/2025 20:45:38.1,0:00:14.3,12/1/2025 20:45:52.3,7.788 V DC,7.760 V DC,12/1/2025 20:45:38.4,7.672 V DC,Stable,12/1/2025 20:45:52.4
9084,7.576 V DC,12/1/2025 20:45:52.4,0:00:00.1,12/1/2025 20:45:52.4,7.576 V DC,7.576 V DC,12/1/2025 20:45:52.4,7.576 V DC,Unstable,12/1/2025 20:45:52.5
9085,7.738 V DC,12/1/2025 20:45:52.5,0:00:03.7,12/1/2025 20:45:54.8,7.791 V DC,7.773 V DC,12/1/2025 20:45:53.2,7.707 V DC,Interval,12/1/2025 20:45:56.2
9086,7.790 V DC,12/1/2025 20:45:56.2,0:00:00.2,12/1/2025 20:45:56.2,7.790 V DC,7.744 V DC,12/1/2025 20:45:56.3,7.698 V DC,Unstable,12/1/2025 20:45:56.4
9087,7.776 V DC,12/1/2025 20:45:56.4,0:00:03.8,12/1/2025 20:45:57.7,7.793 V DC,7.775 V DC,12/1/2025 20:45:57.2,7.711 V DC,Stable,12/1/2025 20:46:00.2
9088,7.686 V DC,12/1/2025 20:46:00.2,0:00:00.7,12/1/2025 20:46:00.7,7.791 V DC,7.751 V DC,12/1/2025 20:46:00.2,7.686 V DC,Unstable,12/1/2025 20:46:00.9
9089,7.771 V DC,12/1/2025 20:46:00.9,0:00:07.9,12/1/2025 20:46:08.5,7.801 V DC,7.787 V DC,12/1/2025 20:46:02.5,7.735 V DC,Stable,12/1/2025 20:46:08.9
9090,7.697 V DC,12/1/2025 20:46:08.9,0:00:01.5,12/1/2025 20:46:09.1,7.798 V DC,7.738 V DC,12/1/2025 20:46:09.7,7.651 V DC,Unstable,12/1/2025 20:46:10.4
9091,7.765 V DC,12/1/2025 20:46:10.4,0:00:04.3,12/1/2025 20:46:11.7,7.801 V DC,7.775 V DC,12/1/2025 20:46:13.0,7.705 V DC,Stable,12/1/2025 20:46:14.7
9092,7.700 V DC,12/1/2025 20:46:14.7,0:00:00.1,12/1/2025 20:46:14.7,7.700 V DC,7.700 V DC,12/1/2025 20:46:14.7,7.700 V DC,Unstable,12/1/2025 20:46:14.8
9093,7.785 V DC,12/1/2025 20:46:14.8,0:00:02.7,12/1/2025 20:46:17.2,7.804 V DC,7.779 V DC,12/1/2025 20:46:15.5,7.732 V DC,Stable,12/1/2025 20:46:17.5
9094,7.666 V DC,12/1/2025 20:46:17.5,0:00:00.1,12/1/2025 20:46:17.5,7.666 V DC,7.666 V DC,12/1/2025 20:46:17.5,7.666 V DC,Unstable,12/1/2025 20:46:17.6
9095,7.765 V DC,12/1/2025 20:46:17.6,0:00:02.3,12/1/2025 20:46:19.8,7.803 V DC,7.769 V DC,12/1/2025 20:46:18.8,7.687 V DC,Stable,12/1/2025 20:46:20.0
9096,7.675 V DC,12/1/2025 20:46:20.0,0:00:00.1,12/1/2025 20:46:20.0,7.675 V DC,7.675 V DC,12/1/2025 20:46:20.0,7.675 V DC,Unstable,12/1/2025 20:46:20.1
9097,7.752 V DC,12/1/2025 20:46:20.1,0:00:02.1,12/1/2025 20:46:21.2,7.804 V DC,7.780 V DC,12/1/2025 20:46:21.8,7.726 V DC,Interval,12/1/2025 20:46:22.2
9098,7.797 V DC,12/1/2025 20:46:22.2,0:00:00.4,12/1/2025 20:46:22.5,7.806 V DC,7.803 V DC,12/1/2025 20:46:22.2,7.797 V DC,Unstable,12/1/2025 20:46:22.6
9099,7.721 V DC,12/1/2025 20:46:22.6,0:00:14.4,12/1/2025 20:46:34.8,7.814 V DC,7.786 V DC,12/1/2025 20:46:23.0,7.695 V DC,Stable,12/1/2025 20:46:37.0
9100,7.659 V DC,12/1/2025 20:46:37.0,0:00:00.6,12/1/2025 20:46:37.2,7.804 V DC,7.761 V DC,12/1/2025 20:46:37.0,7.659 V DC,Unstable,12/1/2025 20:46:37.6
9101,7.704 V DC,12/1/2025 20:46:37.6,0:00:01.9,12/1/2025 20:46:39.4,7.812 V DC,7.774 V DC,12/1/2025 20:46:38.0,7.700 V DC,Stable,12/1/2025 20:46:39.5
9102,7.813 V DC,12/1/2025 20:46:39.5,0:00:01.2,12/1/2025 20:46:40.3,7.815 V DC,7.807 V DC,12/1/2025 20:46:40.4,7.780 V DC,Stable,12/1/2025 20:46:40.7
9103,7.728 V DC,12/1/2025 20:46:40.7,0:00:00.6,12/1/2025 20:46:40.8,7.801 V DC,7.735 V DC,12/1/2025 20:46:41.2,7.587 V DC,Unstable,12/1/2025 20:46:41.3
9104,7.737 V DC,12/1/2025 20:46:41.3,0:00:01.1,12/1/2025 20:46:41.7,7.809 V DC,7.780 V DC,12/1/2025 20:46:41.4,7.727 V DC,Stable,12/1/2025 20:46:42.4
9105,7.810 V DC,12/1/2025 20:46:42.4,0:00:00.6,12/1/2025 20:46:42.5,7.812 V DC,7.747 V DC,12/1/2025 20:46:42.7,7.671 V DC,Unstable,12/1/2025 20:46:43.0
9106,7.781 V DC,12/1/2025 20:46:43.0,0:00:05.2,12/1/2025 20:46:45.1,7.815 V DC,7.791 V DC,12/1/2025 20:46:46.5,7.722 V DC,Interval,12/1/2025 20:46:48.2
9107,7.806 V DC,12/1/2025 20:46:48.2,0:00:01.7,12/1/2025 20:46:48.9,7.813 V DC,7.773 V DC,12/1/2025 20:46:49.0,7.670 V DC,Unstable,12/1/2025 20:46:49.9
9108,7.789 V DC,12/1/2025 20:46:49.9,0:00:03.0,12/1/2025 20:46:51.7,7.818 V DC,7.800 V DC,12/1/2025 20:46:52.7,7.750 V DC,Stable,12/1/2025 20:46:53.0
9109,7.649 V DC,12/1/2025 20:46:53.0,0:00:01.3,12/1/2025 20:46:54.0,7.817 V DC,7.763 V DC,12/1/2025 20:46:53.0,7.649 V DC,Unstable,12/1/2025 20:46:54.3
9110,7.790 V DC,12/1/2025 20:46:54.3,0:00:01.0,12/1/2025 20:46:55.2,7.819 V DC,7.811 V DC,12/1/2025 20:46:54.3,7.790 V DC,Stable,12/1/2025 20:46:55.3
9111,7.717 V DC,12/1/2025 20:46:55.3,0:00:00.5,12/1/2025 20:46:55.7,7.819 V DC,7.793 V DC,12/1/2025 20:46:55.3,7.717 V DC,Unstable,12/1/2025 20:46:55.8
9112,7.728 V DC,12/1/2025 20:46:55.8,0:00:17.3,12/1/2025 20:47:12.9,7.827 V DC,7.803 V DC,12/1/2025 20:46:58.9,7.713 V DC,Stable,12/1/2025 20:47:13.1
9113,7.680 V DC,12/1/2025 20:47:13.1,0:00:00.1,12/1/2025 20:47:13.1,7.680 V DC,7.680 V DC,12/1/2025 20:47:13.1,7.680 V DC,Unstable,12/1/2025 20:47:13.2
9114,7.777 V DC,12/1/2025 20:47:13.2,0:00:01.0,12/1/2025 20:47:13.7,7.821 V DC,7.796 V DC,12/1/2025 20:47:13.5,7.752 V DC,Interval,12/1/2025 20:47:14.2
9115,7.817 V DC,12/1/2025 20:47:14.2,0:00:01.3,12/1/2025 20:47:14.9,7.824 V DC,7.803 V DC,12/1/2025 20:47:15.1,7.780 V DC,Stable,12/1/2025 20:47:15.5
9116,7.619 V DC,12/1/2025 20:47:15.5,0:00:02.2,12/1/2025 20:47:16.6,7.786 V DC,7.710 V DC,12/1/2025 20:47:16.0,7.586 V DC,Unstable,12/1/2025 20:47:17.7
9117,7.652 V DC,12/1/2025 20:47:17.7,0:00:03.0,12/1/2025 20:47:20.6,7.746 V DC,7.673 V DC,12/1/2025 20:47:20.0,7.604 V DC,Stable,12/1/2025 20:47:20.7
9118,7.794 V DC,12/1/2025 20:47:20.7,0:00:01.9,12/1/2025 20:47:21.7,7.815 V DC,7.785 V DC,12/1/2025 20:47:21.8,7.712 V DC,Stable,12/1/2025 20:47:22.6
9119,7.652 V DC,12/1/2025 20:47:22.6,0:00:00.5,12/1/2025 20:47:22.9,7.764 V DC,7.711 V DC,12/1/2025 20:47:22.6,7.652 V DC,Unstable,12/1/2025 20:47:23.1
9120,7.793 V DC,12/1/2025 20:47:23.1,0:00:07.9,12/1/2025 20:47:30.3,7.825 V DC,7.800 V DC,12/1/2025 20:47:31.0,7.706 V DC,Stable,12/1/2025 20:47:31.1
9121,7.659 V DC,12/1/2025 20:47:31.1,0:00:00.2,12/1/2025 20:47:31.2,7.672 V DC,7.665 V DC,12/1/2025 20:47:31.1,7.659 V DC,Unstable,12/1/2025 20:47:31.3
9122,7.786 V DC,12/1/2025 20:47:31.3,0:00:02.4,12/1/2025 20:47:33.1,7.825 V DC,7.798 V DC,12/1/2025 20:47:32.0,7.716 V DC,Stable,12/1/2025 20:47:33.7
9123,7.513 V DC,12/1/2025 20:47:33.7,0:00:00.1,12/1/2025 20:47:33.7,7.513 V DC,7.513 V DC,12/1/2025 20:47:33.7,7.513 V DC,Unstable,12/1/2025 20:47:33.8
9124,7.758 V DC,12/1/2025 20:47:33.8,0:00:01.3,12/1/2025 20:47:34.4,7.822 V DC,7.799 V DC,12/1/2025 20:47:33.9,7.734 V DC,Stable,12/1/2025 20:47:35.1
9125,7.824 V DC,12/1/2025 20:47:35.1,0:00:00.8,12/1/2025 20:47:35.2,7.826 V DC,7.812 V DC,12/1/2025 20:47:35.7,7.793 V DC,Unstable,12/1/2025 20:47:35.9
9126,7.713 V DC,12/1/2025 20:47:35.9,0:00:04.2,12/1/2025 20:47:37.7,7.825 V DC,7.792 V DC,12/1/2025 20:47:38.6,7.687 V DC,Interval,12/1/2025 20:47:40.1
9127,7.816 V DC,12/1/2025 20:47:40.1,0:00:01.3,12/1/2025 20:47:41.3,7.830 V DC,7.819 V DC,12/1/2025 20:47:40.9,7.798 V DC,Stable,12/1/2025 20:47:41.5
9128,7.698 V DC,12/1/2025 20:47:41.5,0:00:00.1,12/1/2025 20:47:41.5,7.698 V DC,7.698 V DC,12/1/2025 20:47:41.5,7.698 V DC,Unstable,12/1/2025 20:47:41.6
9129,7.802 V DC,12/1/2025 20:47:41.6,0:00:10.6,12/1/2025 20:47:50.7,7.835 V DC,7.814 V DC,12/1/2025 20:47:52.0,7.735 V DC,Stable,12/1/2025 20:47:52.1
9130,7.699 V DC,12/1/2025 20:47:52.1,0:00:00.1,12/1/2025 20:47:52.1,7.699 V DC,7.699 V DC,12/1/2025 20:47:52.1,7.699 V DC,Unstable,12/1/2025 20:47:52.2
9131,7.797 V DC,12/1/2025 20:47:52.2,0:00:03.3,12/1/2025 20:47:53.3,7.832 V DC,7.810 V DC,12/1/2025 20:47:52.7,7.739 V DC,Stable,12/1/2025 20:47:55.5
9132,7.707 V DC,12/1/2025 20:47:55.5,0:00:00.1,12/1/2025 20:47:55.5,7.707 V DC,7.707 V DC,12/1/2025 20:47:55.5,7.707 V DC,Unstable,12/1/2025 20:47:55.6
9133,7.811 V DC,12/1/2025 20:47:55.6,0:00:02.0,12/1/2025 20:47:56.5,7.831 V DC,7.812 V DC,12/1/2025 20:47:55.8,7.756 V DC,Stable,12/1/2025 20:47:57.7
9134,7.696 V DC,12/1/2025 20:47:57.7,0:00:00.9,12/1/2025 20:47:58.1,7.830 V DC,7.782 V DC,12/1/2025 20:47:57.7,7.696 V DC,Unstable,12/1/2025 20:47:58.6
9135,7.811 V DC,12/1/2025 20:47:58.6,0:00:02.9,12/1/2025 20:48:00.2,7.836 V DC,7.821 V DC,12/1/2025 20:48:00.7,7.782 V DC,Stable,12/1/2025 20:48:01.5
9136,7.615 V DC,12/1/2025 20:48:01.5,0:00:00.3,12/1/2025 20:48:01.6,7.796 V DC,7.707 V DC,12/1/2025 20:48:01.5,7.615 V DC,Unstable,12/1/2025 20:48:01.8
9137,7.811 V DC,12/1/2025 20:48:01.8,0:00:01.5,12/1/2025 20:48:03.2,7.833 V DC,7.810 V DC,12/1/2025 20:48:02.5,7.769 V DC,Stable,12/1/2025 20:48:03.3
9138,7.729 V DC,12/1/2025 20:48:03.3,0:00:00.1,12/1/2025 20:48:03.3,7.729 V DC,7.729 V DC,12/1/2025 20:48:03.3,7.729 V DC,Unstable,12/1/2025 20:48:03.4
9139,7.818 V DC,12/1/2025 20:48:03.4,0:00:01.1,12/1/2025 20:48:04.1,7.835 V DC,7.818 V DC,12/1/2025 20:48:03.7,7.751 V DC,Stable,12/1/2025 20:48:04.5
9140,7.725 V DC,12/1/2025 20:48:04.5,0:00:01.1,12/1/2025 20:48:04.7,7.830 V DC,7.778 V DC,12/1/2025 20:48:05.4,7.688 V DC,Unstable,12/1/2025 20:48:05.6
9141,7.808 V DC,12/1/2025 20:48:05.6,0:00:00.6,12/1/2025 20:48:06.1,7.832 V DC,7.814 V DC,12/1/2025 20:48:05.8,7.775 V DC,Interval,12/1/2025 20:48:06.2
9142,7.834 V DC,12/1/2025 20:48:06.2,0:00:00.4,12/1/2025 20:48:06.4,7.836 V DC,7.799 V DC,12/1/2025 20:48:06.5,7.690 V DC,Unstable,12/1/2025 20:48:06.6
9143,7.796 V DC,12/1/2025 20:48:06.6,0:00:04.7,12/1/2025 20:48:09.0,7.837 V DC,7.818 V DC,12/1/2025 20:48:06.9,7.778 V DC,Stable,12/1/2025 20:48:11.3
9144,7.726 V DC,12/1/2025 20:48:11.3,0:00:00.1,12/1/2025 20:48:11.3,7.726 V DC,7.726 V DC,12/1/2025 20:48:11.3,7.726 V DC,Unstable,12/1/2025 20:48:11.4
9145,7.818 V DC,12/1/2025 20:48:11.4,0:00:01.7,12/1/2025 20:48:12.9,7.836 V DC,7.815 V DC,12/1/2025 20:48:13.0,7.785 V DC,Stable,12/1/2025 20:48:13.1
9146,7.708 V DC,12/1/2025 20:48:13.1,0:00:01.7,12/1/2025 20:48:14.3,7.835 V DC,7.791 V DC,12/1/2025 20:48:14.4,7.649 V DC,Unstable,12/1/2025 20:48:14.9
9147,7.818 V DC,12/1/2025 20:48:14.9,0:00:02.2,12/1/2025 20:48:15.7,7.836 V DC,7.817 V DC,12/1/2025 20:48:16.0,7.762 V DC,Stable,12/1/2025 20:48:17.1
9148,7.710 V DC,12/1/2025 20:48:17.1,0:00:01.3,12/1/2025 20:48:18.3,7.836 V DC,7.799 V DC,12/1/2025 20:48:17.1,7.710 V DC,Unstable,12/1/2025 20:48:18.4
9149,7.753 V DC,12/1/2025 20:48:18.4,0:00:12.2,12/1/2025 20:48:29.6,7.844 V DC,7.819 V DC,12/1/2025 20:48:30.4,7.714 V DC,Stable,12/1/2025 20:48:30.5
9150,5.269 V DC,12/1/2025 20:48:30.5,0:00:01.5,12/1/2025 20:48:31.0,7.638 V DC,6.251 V DC,12/1/2025 20:48:31.9,4.647 V DC,Unstable,12/1/2025 20:48:32.1
9151,7.419 V DC,12/1/2025 20:48:32.1,0:00:00.1,12/1/2025 20:48:32.1,7.419 V DC,7.419 V DC,12/1/2025 20:48:32.1,7.419 V DC,Interval,12/1/2025 20:48:32.2
9152,7.576 V DC,12/1/2025 20:48:32.2,0:00:04.8,12/1/2025 20:48:36.5,7.579 V DC,6.430 V DC,12/1/2025 20:48:36.1,4.509 V DC,Unstable,12/1/2025 20:48:37.0
9153,7.639 V DC,12/1/2025 20:48:37.0,0:00:02.0,12/1/2025 20:48:38.9,7.721 V DC,7.692 V DC,12/1/2025 20:48:37.0,7.639 V DC,Stable,12/1/2025 20:48:39.0
9154,7.723 V DC,12/1/2025 20:48:39.0,0:00:07.3,12/1/2025 20:48:39.4,7.730 V DC,6.489 V DC,12/1/2025 20:48:45.4,4.512 V DC,Unstable,12/1/2025 20:48:46.3
9155,7.535 V DC,12/1/2025 20:48:46.3,0:00:01.6,12/1/2025 20:48:47.4,7.635 V DC,7.591 V DC,12/1/2025 20:48:46.3,7.535 V DC,Stable,12/1/2025 20:48:48.0
9156,7.654 V DC,12/1/2025 20:48:48.0,0:00:02.3,12/1/2025 20:48:49.9,7.691 V DC,7.672 V DC,12/1/2025 20:48:50.2,7.650 V DC,Stable,12/1/2025 20:48:50.3
9157,7.567 V DC,12/1/2025 20:48:50.3,0:00:02.5,12/1/2025 20:48:50.3,7.567 V DC,6.364 V DC,12/1/2025 20:48:52.3,4.502 V DC,Unstable,12/1/2025 20:48:52.8
9158,4.850 V DC,12/1/2025 20:48:52.8,0:00:00.1,12/1/2025 20:48:52.8,4.850 V DC,4.850 V DC,12/1/2025 20:48:52.8,4.850 V DC,Stable,12/1/2025 20:48:52.9
9159,  V DC,12/1/2025 20:48:52.9,0:00:00.6,12/1/2025 20:48:52.9,  V DC,  V DC,12/1/2025 20:48:52.9,  V DC,Range Change,12/1/2025 20:48:53.5
9160,4.4720 V DC,12/1/2025 20:48:53.5,0:00:00.1,12/1/2025 20:48:53.5,4.4720 V DC,4.4720 V DC,12/1/2025 20:48:53.5,4.4720 V DC,Stable,12/1/2025 20:48:53.6
9161,  OL V DC,12/1/2025 20:48:53.6,0:00:00.6,12/1/2025 20:48:53.6,  OL V DC,  V DC,12/1/2025 20:48:53.6,  OL V DC,Range Change,12/1/2025 20:48:54.1
9162,4.831 V DC,12/1/2025 20:48:54.1,0:00:02.6,12/1/2025 20:48:56.7,7.523 V DC,6.419 V DC,12/1/2025 20:48:55.8,4.512 V DC,Unstable,12/1/2025 20:48:56.7
9163,7.544 V DC,12/1/2025 20:48:56.7,0:00:01.4,12/1/2025 20:48:58.1,7.612 V DC,7.585 V DC,12/1/2025 20:48:56.7,7.544 V DC,Interval,12/1/2025 20:48:58.2
9164,7.615 V DC,12/1/2025 20:48:58.2,0:00:02.1,12/1/2025 20:48:59.9,7.639 V DC,7.609 V DC,12/1/2025 20:48:58.8,7.545 V DC,Stable,12/1/2025 20:49:00.3
9165,7.527 V DC,12/1/2025 20:49:00.3,0:00:00.9,12/1/2025 20:49:01.0,7.622 V DC,7.553 V DC,12/1/2025 20:49:00.5,7.438 V DC,Unstable,12/1/2025 20:49:01.2
9166,7.628 V DC,12/1/2025 20:49:01.2,0:00:02.7,12/1/2025 20:49:03.7,7.685 V DC,7.642 V DC,12/1/2025 20:49:01.8,7.564 V DC,Stable,12/1/2025 20:49:03.9
9167,7.431 V DC,12/1/2025 20:49:03.9,0:00:01.1,12/1/2025 20:49:04.4,7.680 V DC,7.598 V DC,12/1/2025 20:49:03.9,7.431 V DC,Unstable,12/1/2025 20:49:05.0
9168,7.666 V DC,12/1/2025 20:49:05.0,0:00:02.6,12/1/2025 20:49:07.3,7.702 V DC,7.675 V DC,12/1/2025 20:49:07.5,7.608 V DC,Stable,12/1/2025 20:49:07.6
9169,7.552 V DC,12/1/2025 20:49:07.6,0:00:00.2,12/1/2025 20:49:07.7,7.618 V DC,7.585 V DC,12/1/2025 20:49:07.6,7.552 V DC,Unstable,12/1/2025 20:49:07.8
9170,7.677 V DC,12/1/2025 20:49:07.8,0:00:01.6,12/1/2025 20:49:09.1,7.710 V DC,7.681 V DC,12/1/2025 20:49:09.2,7.630 V DC,Stable,12/1/2025 20:49:09.4
9171,7.611 V DC,12/1/2025 20:49:09.4,0:00:00.1,12/1/2025 20:49:09.4,7.611 V DC,7.611 V DC,12/1/2025 20:49:09.4,7.611 V DC,Unstable,12/1/2025 20:49:09.5
9172,7.697 V DC,12/1/2025 20:49:09.5,0:00:01.4,12/1/2025 20:49:10.1,7.716 V DC,7.698 V DC,12/1/2025 20:49:10.6,7.627 V DC,Stable,12/1/2025 20:49:10.9
9173,7.611 V DC,12/1/2025 20:49:10.9,0:00:00.1,12/1/2025 20:49:10.9,7.611 V DC,7.611 V DC,12/1/2025 20:49:10.9,7.611 V DC,Unstable,12/1/2025 20:49:11.0
9174,7.697 V DC,12/1/2025 20:49:11.0,0:00:08.9,12/1/2025 20:49:18.6,7.742 V DC,7.714 V DC,12/1/2025 20:49:14.2,7.632 V DC,Stable,12/1/2025 20:49:19.9
9175,7.616 V DC,12/1/2025 20:49:19.9,0:00:00.1,12/1/2025 20:49:19.9,7.616 V DC,7.616 V DC,12/1/2025 20:49:19.9,7.616 V DC,Unstable,12/1/2025 20:49:20.0
9176,7.716 V DC,12/1/2025 20:49:20.0,0:00:02.3,12/1/2025 20:49:21.5,7.743 V DC,7.704 V DC,12/1/2025 20:49:21.6,7.640 V DC,Stable,12/1/2025 20:49:22.3
9177,7.572 V DC,12/1/2025 20:49:22.3,0:00:01.1,12/1/2025 20:49:23.1,7.746 V DC,7.699 V DC,12/1/2025 20:49:22.3,7.572 V DC,Unstable,12/1/2025 20:49:23.4
9178,7.712 V DC,12/1/2025 20:49:23.4,0:00:00.8,12/1/2025 20:49:24.0,7.750 V DC,7.728 V DC,12/1/2025 20:49:23.7,7.690 V DC,Interval,12/1/2025 20:49:24.2
9179,7.722 V DC,12/1/2025 20:49:24.2,0:00:00.3,12/1/2025 20:49:24.3,7.746 V DC,7.701 V DC,12/1/2025 20:49:24.4,7.634 V DC,Unstable,12/1/2025 20:49:24.5
9180,7.730 V DC,12/1/2025 20:49:24.5,0:00:05.0,12/1/2025 20:49:28.6,7.760 V DC,7.738 V DC,12/1/2025 20:49:27.2,7.670 V DC,Stable,12/1/2025 20:49:29.5
9181,7.643 V DC,12/1/2025 20:49:29.5,0:00:00.9,12/1/2025 20:49:30.0,7.758 V DC,7.709 V DC,12/1/2025 20:49:29.5,7.643 V DC,Unstable,12/1/2025 20:49:30.4
9182,7.734 V DC,12/1/2025 20:49:30.4,0:00:03.5,12/1/2025 20:49:32.9,7.762 V DC,7.736 V DC,12/1/2025 20:49:33.9,7.671 V DC,Stable,12/1/2025 20:49:34.0
9183,7.576 V DC,12/1/2025 20:49:34.0,0:00:00.8,12/1/2025 20:49:34.6,7.742 V DC,7.659 V DC,12/1/2025 20:49:34.0,7.576 V DC,Unstable,12/1/2025 20:49:34.8
9184,7.743 V DC,12/1/2025 20:49:34.8,0:00:02.9,12/1/2025 20:49:37.5,7.766 V DC,7.736 V DC,12/1/2025 20:49:35.7,7.666 V DC,Stable,12/1/2025 20:49:37.7
9185,7.615 V DC,12/1/2025 20:49:37.7,0:00:00.1,12/1/2025 20:49:37.7,7.615 V DC,7.615 V DC,12/1/2025 20:49:37.7,7.615 V DC,Unstable,12/1/2025 20:49:37.8
9186,7.725 V DC,12/1/2025 20:49:37.8,0:00:01.9,12/1/2025 20:49:39.5,7.768 V DC,7.733 V DC,12/1/2025 20:49:38.9,7.663 V DC,Stable,12/1/2025 20:49:39.7
9187,7.600 V DC,12/1/2025 20:49:39.7,0:00:01.3,12/1/2025 20:49:40.5,7.768 V DC,7.683 V DC,12/1/2025 20:49:40.9,7.433 V DC,Unstable,12/1/2025 20:49:41.0
