FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
4/20/2026 9:14:51 PM,4/21/2026 12:01:51 AM,2:47:00,0:01:00,223,168,57,Motor 17
Max Time,Max,Average,Min,Min Time,Scaling,
4/20/2026 9:15:43 PM,10.143 V DC,9.873 V DC,8.651 V DC,4/20/2026 9:30:46 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
29,Min,9.959,4/20/2026 21:26:15.6
29,Max,10.078,4/20/2026 21:26:22.8
30,Sample,10.073,4/20/2026 21:26:50.6,10.0545319516408
30,Max,10.076,4/20/2026 21:26:58.1
30,Min,9.963,4/20/2026 21:27:38.7
31,Sample,10.068,4/20/2026 21:27:50.8,10.053582322357
31,Max,10.074,4/20/2026 21:27:52.3
31,Min,9.966,4/20/2026 21:28:05.8
32,Sample,10.022,4/20/2026 21:28:50.5,10.0416967071057
32,Max,10.071,4/20/2026 21:28:51.5
32,Min,9.959,4/20/2026 21:29:35.5
33,Sample,10.066,4/20/2026 21:29:50.6,10.0483873873874
33,Max,10.068,4/20/2026 21:29:51.7
33,Min,9.969,4/20/2026 21:30:14.7
34,Sample,9.455,4/20/2026 21:30:36.9,9.25452631578947
34,Max,9.903,4/20/2026 21:30:37.4
34,Min,8.752,4/20/2026 21:30:37.7
35,Sample,9.884,4/20/2026 21:30:38.8,9.94373076923077
35,Min,9.86,4/20/2026 21:30:39.0
35,Max,9.998,4/20/2026 21:30:41.1
36,Sample,10.001,4/20/2026 21:30:41.4,9.98515789473684
36,Min,9.926,4/20/2026 21:30:41.5
36,Max,10.01,4/20/2026 21:30:42.5
37,Sample,9.121,4/20/2026 21:30:45.2,9.00204545454545
37,Min,8.651,4/20/2026 21:30:46.2
37,Max,9.754,4/20/2026 21:30:47.0
38,Sample,9.797,4/20/2026 21:30:47.8,9.86107692307692
38,Min,9.797,4/20/2026 21:30:47.8
38,Max,9.905,4/20/2026 21:30:49.0
39,Sample,9.91,4/20/2026 21:30:49.1,9.91614285714286
39,Min,9.886,4/20/2026 21:30:49.2
39,Max,9.936,4/20/2026 21:30:50.2
40,Sample,9.942,4/20/2026 21:30:50.5,9.98957142857143
40,Min,9.902,4/20/2026 21:30:50.6
40,Max,10.021,4/20/2026 21:31:14.6
41,Sample,10.022,4/20/2026 21:31:16.0,10.0154320241692
41,Min,9.947,4/20/2026 21:31:18.8
41,Max,10.034,4/20/2026 21:31:48.1
42,Sample,10.032,4/20/2026 21:31:50.5,10.0229638554217
42,Min,9.96,4/20/2026 21:32:20.4
42,Max,10.039,4/20/2026 21:32:46.7
43,Sample,10.029,4/20/2026 21:32:50.6,10.0247461538462
43,Min,9.962,4/20/2026 21:32:58.1
43,Max,10.041,4/20/2026 21:33:16.4
44,Sample,9.154,4/20/2026 21:33:17.9,9.35218181818182
44,Max,9.903,4/20/2026 21:33:18.4
44,Min,8.741,4/20/2026 21:33:18.7
45,Sample,9.917,4/20/2026 21:33:20.1,9.93734482758621
45,Min,9.851,4/20/2026 21:33:20.2
45,Max,9.981,4/20/2026 21:33:23.0
46,Sample,9.984,4/20/2026 21:33:23.1,9.99445454545455
46,Min,9.957,4/20/2026 21:33:23.3
46,Max,10.008,4/20/2026 21:33:27.0
47,Sample,9.019,4/20/2026 21:33:27.5,9.18041176470588
47,Max,9.877,4/20/2026 21:33:28.0
47,Min,8.694,4/20/2026 21:33:28.7
48,Sample,9.796,4/20/2026 21:33:29.2,9.872
48,Min,9.796,4/20/2026 21:33:29.2
48,Max,9.912,4/20/2026 21:33:29.9
49,Sample,9.933,4/20/2026 21:33:30.4,9.95478260869565
49,Min,9.933,4/20/2026 21:33:30.4
49,Max,9.97,4/20/2026 21:33:32.6
50,Sample,9.245,4/20/2026 21:33:32.7,9.37490476190476
50,Min,8.671,4/20/2026 21:33:33.5
50,Max,9.89,4/20/2026 21:33:34.7
51,Sample,9.896,4/20/2026 21:33:34.8,9.9561125
51,Min,9.896,4/20/2026 21:33:34.8
51,Max,9.981,4/20/2026 21:33:43.2
52,Sample,9.315,4/20/2026 21:33:43.3,9.31509090909091
52,Min,8.688,4/20/2026 21:33:44.1
52,Max,9.869,4/20/2026 21:33:45.4
53,Sample,9.877,4/20/2026 21:33:45.5,9.93498
53,Min,9.877,4/20/2026 21:33:45.5
53,Max,9.958,4/20/2026 21:33:50.3
54,Sample,9.959,4/20/2026 21:33:50.5,9.96828260869565
54,Min,9.959,4/20/2026 21:33:50.5
54,Max,9.976,4/20/2026 21:33:55.0
55,Sample,9.228,4/20/2026 21:33:55.5,9.2633
55,Max,9.868,4/20/2026 21:33:56.1
55,Min,8.707,4/20/2026 21:33:56.4
56,Sample,9.853,4/20/2026 21:33:57.6,9.87759259259259
56,Min,9.805,4/20/2026 21:33:57.7
56,Max,9.923,4/20/2026 21:34:00.0
57,Sample,9.928,4/20/2026 21:34:00.3,9.96175413223141
57,Min,9.843,4/20/2026 21:34:02.1
57,Max,9.992,4/20/2026 21:34:47.5
58,Sample,9.981,4/20/2026 21:34:50.6,9.98388541666667
58,Min,9.912,4/20/2026 21:35:07.0
58,Max,10.001,4/20/2026 21:35:39.8
59,Sample,9.997,4/20/2026 21:35:50.5,9.98613965517241
59,Min,9.914,4/20/2026 21:36:03.9
59,Max,10.002,4/20/2026 21:36:11.9
60,Sample,9.996,4/20/2026 21:36:50.5,9.98729605263158
60,Min,9.915,4/20/2026 21:37:04.9
60,Max,10.003,4/20/2026 21:37:06.2
61,Sample,9.785,4/20/2026 21:37:22.3,9.18694444444444
61,Min,8.681,4/20/2026 21:37:22.6
61,Max,9.839,4/20/2026 21:37:22.8
62,Sample,9.793,4/20/2026 21:37:24.1,9.85827272727273
62,Min,9.793,4/20/2026 21:37:24.1
62,Max,9.904,4/20/2026 21:37:25.0
63,Sample,9.912,4/20/2026 21:37:25.2,9.95781147540984
63,Min,9.867,4/20/2026 21:37:25.8
63,Max,9.985,4/20/2026 21:37:47.5
64,Sample,9.984,4/20/2026 21:37:50.6,9.97457638888889
64,Min,9.901,4/20/2026 21:37:55.0
64,Max,9.992,4/20/2026 21:38:32.5
65,Sample,9.989,4/20/2026 21:38:50.5,9.97674350086655
65,Min,9.898,4/20/2026 21:39:10.2
65,Max,9.994,4/20/2026 21:39:25.0
66,Sample,9.991,4/20/2026 21:39:50.6,9.97562847222222
66,Max,9.993,4/20/2026 21:39:53.7
66,Min,9.896,4/20/2026 21:40:27.8
67,Sample,9.983,4/20/2026 21:40:50.5,9.9742775862069
67,Max,9.991,4/20/2026 21:41:07.6
67,Min,9.893,4/20/2026 21:41:10.9
68,Sample,9.988,4/20/2026 21:41:50.5,9.9713136915078
68,Max,9.989,4/20/2026 21:41:50.9
68,Min,9.9,4/20/2026 21:41:52.7
69,Sample,9.983,4/20/2026 21:42:50.6,9.97119270833333
69,Max,9.99,4/20/2026 21:43:06.9
69,Min,9.894,4/20/2026 21:43:40.9
70,Sample,9.969,4/20/2026 21:43:50.5,9.96810571923744
70,Min,9.886,4/20/2026 21:43:56.7
70,Max,9.987,4/20/2026 21:44:02.0
71,Sample,9.969,4/20/2026 21:44:50.6,9.96370689655172
71,Max,9.985,4/20/2026 21:44:55.0
71,Min,9.875,4/20/2026 21:45:39.1
72,Sample,9.9,4/20/2026 21:45:50.5,9.96329166666667
72,Max,9.983,4/20/2026 21:45:52.4
72,Min,9.879,4/20/2026 21:46:19.0
73,Sample,9.971,4/20/2026 21:46:50.5,9.96001213171577
73,Max,9.98,4/20/2026 21:46:54.7
73,Min,9.874,4/20/2026 21:47:46.5
74,Sample,9.973,4/20/2026 21:47:50.6,9.95878645833333
74,Max,9.977,4/20/2026 21:47:54.9
74,Min,9.878,4/20/2026 21:47:57.3
75,Sample,9.954,4/20/2026 21:48:50.5,9.95669879518072
75,Max,9.977,4/20/2026 21:48:54.5
75,Min,9.869,4/20/2026 21:49:03.7
76,Sample,9.97,4/20/2026 21:49:50.6,9.97
76,Max,9.97,4/20/2026 21:49:50.6
76,Min,9.97,4/20/2026 21:49:50.6
77,Sample,9.87,4/20/2026 21:49:50.7,9.95482956521739
77,Min,9.87,4/20/2026 21:49:50.7
77,Max,9.974,4/20/2026 21:49:56.6
78,Sample,9.969,4/20/2026 21:50:50.5,9.95403008849557
78,Max,9.972,4/20/2026 21:51:27.8
78,Min,9.872,4/20/2026 21:51:47.3
79,Sample,9.867,4/20/2026 21:51:49.4,9.93654545454545
79,Min,9.867,4/20/2026 21:51:49.4
79,Max,9.966,4/20/2026 21:51:50.0
80,Sample,9.954,4/20/2026 21:51:50.5,9.95089601386482
80,Max,9.97,4/20/2026 21:51:54.3
80,Min,9.863,4/20/2026 21:52:33.6
81,Sample,9.901,4/20/2026 21:52:50.6,9.94735069444445
81,Max,9.967,4/20/2026 21:52:56.5
81,Min,9.863,4/20/2026 21:53:46.8
82,Sample,9.954,4/20/2026 21:53:50.5,9.94381777777778
82,Max,9.964,4/20/2026 21:53:52.6
82,Min,9.867,4/20/2026 21:53:54.5
83,Sample,9.857,4/20/2026 21:54:13.6,9.9435308988764
83,Min,9.857,4/20/2026 21:54:13.6
83,Max,9.963,4/20/2026 21:54:18.3
84,Sample,9.96,4/20/2026 21:54:50.6,9.94255034722222
84,Max,9.961,4/20/2026 21:54:52.1
84,Min,9.856,4/20/2026 21:55:10.2
85,Sample,9.957,4/20/2026 21:55:50.5,9.94310299003322
85,Min,9.864,4/20/2026 21:55:54.6
85,Max,9.96,4/20/2026 21:56:19.6
86,Sample,9.849,4/20/2026 21:56:22.0,9.93949090909091
86,Max,9.959,4/20/2026 21:56:24.4
86,Min,9.847,4/20/2026 21:56:33.7
87,Sample,9.945,4/20/2026 21:56:50.5,9.93972097053726
87,Max,9.958,4/20/2026 21:56:59.4
87,Min,9.861,4/20/2026 21:57:47.3
88,Sample,9.946,4/20/2026 21:57:50.6,9.93717931034483
88,Max,9.957,4/20/2026 21:58:03.2
88,Min,9.852,4/20/2026 21:58:34.7
89,Sample,9.906,4/20/2026 21:58:50.5,9.93504159445407
89,Max,9.955,4/20/2026 21:58:55.4
89,Min,9.857,4/20/2026 21:58:58.7
90,Sample,9.938,4/20/2026 21:59:50.6,9.93224305555555
90,Max,9.952,4/20/2026 22:00:14.1
90,Min,9.844,4/20/2026 22:00:30.5
91,Sample,9.852,4/20/2026 22:00:50.5,9.9293125
91,Max,9.949,4/20/2026 22:01:00.9
91,Min,9.85,4/20/2026 22:01:20.3
92,Sample,9.943,4/20/2026 22:01:50.5,9.92482271944923
92,Max,9.945,4/20/2026 22:01:53.5
92,Min,9.837,4/20/2026 22:02:49.3
93,Sample,9.939,4/20/2026 22:02:51.0,9.92450694444445
93,Max,9.944,4/20/2026 22:03:14.3
93,Min,9.845,4/20/2026 22:03:39.3
94,Sample,9.894,4/20/2026 22:03:50.5,9.92158405545927
94,Min,9.849,4/20/2026 22:03:52.7
94,Max,9.941,4/20/2026 22:04:00.2
95,Sample,9.925,4/20/2026 22:04:50.6,9.92044270833333
95,Max,9.939,4/20/2026 22:04:51.2
95,Min,9.843,4/20/2026 22:04:59.4
96,Sample,9.923,4/20/2026 22:05:50.5,9.91692881944444
96,Max,9.937,4/20/2026 22:05:51.7
96,Min,9.822,4/20/2026 22:06:21.4
97,Sample,9.932,4/20/2026 22:06:50.5,9.914875
97,Max,9.934,4/20/2026 22:06:50.8
97,Min,9.834,4/20/2026 22:06:59.2
98,Sample,9.821,4/20/2026 22:06:59.4,9.91562880324544
98,Min,9.821,4/20/2026 22:06:59.4
98,Max,9.935,4/20/2026 22:07:37.9
99,Sample,9.929,4/20/2026 22:07:50.6,9.91391840277778
99,Max,9.935,4/20/2026 22:07:51.9
99,Min,9.835,4/20/2026 22:08:41.1
100,Sample,9.929,4/20/2026 22:08:50.5,9.91064383561644
100,Max,9.931,4/20/2026 22:08:50.7
100,Min,9.833,4/20/2026 22:08:57.7
101,Sample,9.828,4/20/2026 22:08:58.3,9.91124007936508
101,Min,9.828,4/20/2026 22:08:58.3
101,Max,9.93,4/20/2026 22:09:25.0
102,Sample,9.928,4/20/2026 22:09:50.6,9.90960069444444
102,Max,9.929,4/20/2026 22:10:09.0
102,Min,9.82,4/20/2026 22:10:23.0
103,Sample,9.922,4/20/2026 22:10:50.5,9.90820517241379
103,Max,9.927,4/20/2026 22:10:53.1
103,Min,9.827,4/20/2026 22:11:30.7
104,Sample,9.92,4/20/2026 22:11:50.5,9.9048301559792
104,Max,9.925,4/20/2026 22:11:52.2
104,Min,9.823,4/20/2026 22:12:28.7
105,Sample,9.92,4/20/2026 22:12:50.6,9.90402430555556
105,Max,9.923,4/20/2026 22:12:59.5
105,Min,9.821,4/20/2026 22:13:06.4
106,Sample,9.854,4/20/2026 22:13:50.5,9.90251736111111
106,Max,9.92,4/20/2026 22:13:59.9
106,Min,9.821,4/20/2026 22:14:48.0
107,Sample,9.916,4/20/2026 22:14:50.5,9.89937716262976
107,Max,9.918,4/20/2026 22:15:00.7
107,Min,9.823,4/20/2026 22:15:03.6
108,Sample,9.844,4/20/2026 22:15:50.6,9.89754404145078
108,Max,9.917,4/20/2026 22:16:14.7
108,Min,9.814,4/20/2026 22:16:27.0
109,Sample,9.913,4/20/2026 22:16:50.5,9.89564655172414
109,Max,9.914,4/20/2026 22:16:50.6
109,Min,9.828,4/20/2026 22:16:57.7
110,Sample,9.806,4/20/2026 22:17:02.6,9.89390455531453
110,Min,9.806,4/20/2026 22:17:02.6
110,Max,9.913,4/20/2026 22:17:21.4
111,Sample,9.864,4/20/2026 22:17:50.6,9.89263888888889
111,Max,9.913,4/20/2026 22:18:06.1
111,Min,9.813,4/20/2026 22:18:30.9
112,Sample,9.901,4/20/2026 22:18:50.5,9.89063951473137
112,Min,9.807,4/20/2026 22:18:50.7
112,Max,9.91,4/20/2026 22:19:12.3
113,Sample,9.882,4/20/2026 22:19:50.6,9.88949482758621
113,Max,9.908,4/20/2026 22:19:51.4
113,Min,9.817,4/20/2026 22:20:23.8
114,Sample,9.904,4/20/2026 22:20:50.5,9.88721354166667
114,Max,9.906,4/20/2026 22:20:53.3
114,Min,9.809,4/20/2026 22:21:45.7
115,Sample,9.869,4/20/2026 22:21:50.5,9.88351473136915
115,Max,9.904,4/20/2026 22:21:54.1
115,Min,9.804,4/20/2026 22:22:13.8
116,Sample,9.896,4/20/2026 22:22:50.6,9.88299131944444
116,Max,9.901,4/20/2026 22:23:14.3
116,Min,9.811,4/20/2026 22:23:38.9
117,Sample,9.897,4/20/2026 22:23:50.5,9.88075172413793
117,Max,9.899,4/20/2026 22:23:54.8
117,Min,9.794,4/20/2026 22:24:21.7
118,Sample,9.874,4/20/2026 22:24:50.5,9.87965337954939
118,Max,9.898,4/20/2026 22:24:55.5
118,Min,9.808,4/20/2026 22:25:00.6
119,Sample,9.895,4/20/2026 22:25:50.5,9.879296
119,Max,9.897,4/20/2026 22:26:01.0
119,Min,9.797,4/20/2026 22:26:02.9
120,Sample,9.785,4/20/2026 22:26:42.5,9.87339473684211
120,Min,9.785,4/20/2026 22:26:42.5
120,Max,9.893,4/20/2026 22:26:43.8
121,Sample,9.828,4/20/2026 22:26:50.5,9.87565857885615
121,Max,9.895,4/20/2026 22:26:54.2
121,Min,9.792,4/20/2026 22:27:29.2
122,Sample,9.888,4/20/2026 22:27:50.6,9.87563541666667
122,Max,9.893,4/20/2026 22:27:51.6
122,Min,9.798,4/20/2026 22:28:40.5
123,Sample,9.877,4/20/2026 22:28:50.5,9.87229432013769
123,Max,9.892,4/20/2026 22:28:56.0
123,Min,9.791,4/20/2026 22:28:56.9
124,Sample,9.88,4/20/2026 22:29:50.6,9.86981076388889
124,Max,9.888,4/20/2026 22:29:51.5
124,Min,9.795,4/20/2026 22:29:52.3
125,Sample,9.883,4/20/2026 22:30:50.6,9.86768576388889
125,Max,9.886,4/20/2026 22:30:56.4
125,Min,9.788,4/20/2026 22:31:23.1
126,Sample,9.883,4/20/2026 22:31:50.5,9.86746793760832
126,Max,9.885,4/20/2026 22:32:01.8
126,Min,9.786,4/20/2026 22:32:15.4
127,Sample,9.844,4/20/2026 22:32:50.6,9.8644275862069
127,Min,9.794,4/20/2026 22:32:52.9
127,Max,9.884,4/20/2026 22:33:25.1
128,Sample,9.859,4/20/2026 22:33:50.5,9.86209722222222
128,Max,9.881,4/20/2026 22:33:51.3
128,Min,9.786,4/20/2026 22:34:11.1
129,Sample,9.879,4/20/2026 22:34:50.5,9.86132755632582
129,Max,9.88,4/20/2026 22:35:05.5
129,Min,9.779,4/20/2026 22:35:13.9
130,Sample,9.862,4/20/2026 22:35:50.5,9.86031597222222
130,Max,9.878,4/20/2026 22:35:55.8
130,Min,9.781,4/20/2026 22:36:18.6
131,Sample,9.871,4/20/2026 22:36:50.5,9.85805335628227
131,Max,9.879,4/20/2026 22:36:52.8
131,Min,9.779,4/20/2026 22:37:10.3
132,Sample,9.871,4/20/2026 22:37:50.6,9.85569047619048
132,Max,9.874,4/20/2026 22:37:51.3
132,Min,9.781,4/20/2026 22:37:51.4
133,Sample,9.771,4/20/2026 22:37:55.2,9.85659550561798
133,Min,9.771,4/20/2026 22:37:55.2
133,Max,9.874,4/20/2026 22:38:10.2
134,Sample,9.87,4/20/2026 22:38:50.5,9.85446620450607
134,Min,9.777,4/20/2026 22:38:53.9
134,Max,9.873,4/20/2026 22:39:20.7
135,Sample,9.87,4/20/2026 22:39:50.6,9.8548125
135,Max,9.871,4/20/2026 22:39:50.7
135,Min,9.775,4/20/2026 22:39:54.9
136,Sample,9.77,4/20/2026 22:40:15.5,9.85330952380952
136,Min,9.77,4/20/2026 22:40:15.5
136,Max,9.871,4/20/2026 22:40:26.7
137,Sample,9.862,4/20/2026 22:40:50.5,9.84978472222222
137,Max,9.869,4/20/2026 22:40:53.5
137,Min,9.771,4/20/2026 22:41:13.3
138,Sample,9.815,4/20/2026 22:41:50.5,9.84872117039587
138,Min,9.776,4/20/2026 22:41:59.6
138,Max,9.868,4/20/2026 22:42:21.7
139,Sample,9.811,4/20/2026 22:42:50.6,9.84596180555556
139,Max,9.866,4/20/2026 22:43:44.8
139,Min,9.762,4/20/2026 22:43:45.4
140,Sample,9.859,4/20/2026 22:43:50.5,9.84398440207972
140,Max,9.863,4/20/2026 22:43:54.5
140,Min,9.771,4/20/2026 22:44:04.8
141,Sample,9.857,4/20/2026 22:44:50.6,9.84488194444445
141,Max,9.862,4/20/2026 22:45:10.4
141,Min,9.767,4/20/2026 22:45:17.1
142,Sample,9.847,4/20/2026 22:45:50.6,9.84335344827586
142,Min,9.764,4/20/2026 22:46:03.2
142,Max,9.861,4/20/2026 22:46:34.6
143,Sample,9.847,4/20/2026 22:46:50.5,9.8405164644714
143,Max,9.859,4/20/2026 22:46:59.5
143,Min,9.758,4/20/2026 22:47:37.5
144,Sample,9.852,4/20/2026 22:47:50.6,9.839375
144,Max,9.858,4/20/2026 22:47:54.8
144,Min,9.757,4/20/2026 22:48:14.1
145,Sample,9.845,4/20/2026 22:48:50.5,9.83761111111111
145,Max,9.857,4/20/2026 22:48:51.5
145,Min,9.751,4/20/2026 22:49:32.6
146,Sample,9.85,4/20/2026 22:49:50.5,9.83875647668394
146,Max,9.855,4/20/2026 22:50:11.5
146,Min,9.764,4/20/2026 22:50:41.5
147,Sample,9.85,4/20/2026 22:50:50.7,9.83635
147,Max,9.854,4/20/2026 22:50:54.0
147,Min,9.764,4/20/2026 22:50:55.6
148,Sample,9.749,4/20/2026 22:50:58.8,9.83486947791165
148,Max,9.853,4/20/2026 22:51:03.7
148,Min,9.748,4/20/2026 22:51:04.8
149,Sample,9.799,4/20/2026 22:51:50.5,9.83383882149047
149,Max,9.851,4/20/2026 22:51:54.3
149,Min,9.757,4/20/2026 22:52:13.5
150,Sample,9.792,4/20/2026 22:52:50.6,9.83086458333333
150,Max,9.85,4/20/2026 22:52:51.2
150,Min,9.756,4/20/2026 22:53:15.9
151,Sample,9.835,4/20/2026 22:53:50.5,9.83040901213172
151,Max,9.849,4/20/2026 22:54:01.1
151,Min,9.751,4/20/2026 22:54:08.7
152,Sample,9.842,4/20/2026 22:54:50.6,9.83041206896552
152,Max,9.848,4/20/2026 22:54:53.7
152,Min,9.751,4/20/2026 22:55:34.2
153,Sample,9.786,4/20/2026 22:55:50.5,9.82758506944445
153,Max,9.847,4/20/2026 22:55:59.7
153,Min,9.75,4/20/2026 22:56:35.0
154,Sample,9.831,4/20/2026 22:56:50.5,9.82760831889081
154,Max,9.845,4/20/2026 22:56:58.7
154,Min,9.742,4/20/2026 22:57:37.4
155,Sample,9.837,4/20/2026 22:57:50.6,9.82357684210526
155,Min,9.748,4/20/2026 22:57:54.8
155,Max,9.843,4/20/2026 22:58:00.7
156,Sample,9.74,4/20/2026 22:58:40.0,9.82406930693069
156,Min,9.74,4/20/2026 22:58:40.0
156,Max,9.841,4/20/2026 22:58:41.7
157,Sample,9.833,4/20/2026 22:58:50.5,9.82283648881239
157,Max,9.841,4/20/2026 22:58:51.2
157,Min,9.744,4/20/2026 22:59:38.3
158,Sample,9.831,4/20/2026 22:59:50.6,9.82142708333333
158,Max,9.84,4/20/2026 22:59:59.5
158,Min,9.743,4/20/2026 23:00:11.1
159,Sample,9.821,4/20/2026 23:00:50.5,9.82021527777778
159,Max,9.838,4/20/2026 23:00:51.4
159,Min,9.746,4/20/2026 23:00:52.3
160,Sample,9.826,4/20/2026 23:01:50.5,9.82059445407279
160,Max,9.837,4/20/2026 23:01:54.5
160,Min,9.746,4/20/2026 23:02:05.2
161,Sample,9.831,4/20/2026 23:02:50.6,9.81517881944444
161,Max,9.837,4/20/2026 23:02:54.9
161,Min,9.735,4/20/2026 23:03:14.9
162,Sample,9.774,4/20/2026 23:03:50.5,9.8157487091222
162,Max,9.834,4/20/2026 23:04:15.0
162,Min,9.736,4/20/2026 23:04:40.7
163,Sample,9.822,4/20/2026 23:04:50.6,9.81270138888889
163,Max,9.831,4/20/2026 23:04:54.1
163,Min,9.736,4/20/2026 23:05:09.1
164,Sample,9.83,4/20/2026 23:05:50.5,9.81331770833333
164,Max,9.831,4/20/2026 23:05:50.7
164,Min,9.733,4/20/2026 23:06:49.3
165,Sample,9.777,4/20/2026 23:06:50.5,9.809287694974
165,Max,9.829,4/20/2026 23:07:25.2
165,Min,9.73,4/20/2026 23:07:47.0
166,Sample,9.737,4/20/2026 23:07:50.6,9.80895172413793
166,Min,9.737,4/20/2026 23:07:50.6
166,Max,9.827,4/20/2026 23:08:05.8
167,Sample,9.807,4/20/2026 23:08:50.5,9.80940034662045
167,Max,9.828,4/20/2026 23:09:28.7
167,Min,9.73,4/20/2026 23:09:47.5
168,Sample,9.813,4/20/2026 23:09:50.6,9.80685069444444
168,Max,9.824,4/20/2026 23:09:53.5
168,Min,9.729,4/20/2026 23:10:33.6
169,Sample,9.816,4/20/2026 23:10:50.5,9.80526388888889
169,Max,9.824,4/20/2026 23:10:54.6
169,Min,9.718,4/20/2026 23:11:23.7
170,Sample,9.818,4/20/2026 23:11:50.5,9.80436488812392
170,Max,9.822,4/20/2026 23:11:56.6
170,Min,9.728,4/20/2026 23:12:34.4
171,Sample,9.8,4/20/2026 23:12:50.5,9.80114583333333
171,Max,9.821,4/20/2026 23:13:02.3
171,Min,9.723,4/20/2026 23:13:23.0
172,Sample,9.766,4/20/2026 23:13:50.5,9.80153899480069
172,Max,9.819,4/20/2026 23:13:52.9
172,Min,9.726,4/20/2026 23:14:38.1
173,Sample,9.783,4/20/2026 23:14:50.6,9.80196180555556
173,Min,9.727,4/20/2026 23:14:55.4
173,Max,9.82,4/20/2026 23:15:22.7
174,Sample,9.807,4/20/2026 23:15:50.5,9.79923090277778
174,Max,9.818,4/20/2026 23:16:10.8
174,Min,9.72,4/20/2026 23:16:29.5
175,Sample,9.817,4/20/2026 23:16:50.5,9.79854905335628
175,Max,9.818,4/20/2026 23:16:50.7
175,Min,9.727,4/20/2026 23:17:17.5
176,Sample,9.815,4/20/2026 23:17:50.5,9.79846701388889
176,Max,9.816,4/20/2026 23:18:15.6
176,Min,9.723,4/20/2026 23:18:29.1
177,Sample,9.81,4/20/2026 23:18:50.5,9.79484228769497
177,Max,9.813,4/20/2026 23:18:55.2
177,Min,9.717,4/20/2026 23:19:27.6
178,Sample,9.8,4/20/2026 23:19:50.6,9.79359027777778
178,Max,9.813,4/20/2026 23:20:03.3
178,Min,9.717,4/20/2026 23:20:27.0
179,Sample,9.808,4/20/2026 23:20:50.5,9.79229827586207
179,Max,9.811,4/20/2026 23:21:15.6
179,Min,9.717,4/20/2026 23:21:39.5
180,Sample,9.807,4/20/2026 23:21:50.5,9.79205719237435
180,Max,9.81,4/20/2026 23:21:53.9
180,Min,9.718,4/20/2026 23:22:27.0
181,Sample,9.809,4/20/2026 23:22:50.5,9.78827272727273
181,Max,9.809,4/20/2026 23:22:50.5
181,Min,9.718,4/20/2026 23:22:53.7
182,Sample,9.709,4/20/2026 23:22:53.9,9.78888213627993
182,Min,9.709,4/20/2026 23:22:53.9
182,Max,9.808,4/20/2026 23:23:16.7
183,Sample,9.757,4/20/2026 23:23:50.5,9.79018370883882
183,Min,9.721,4/20/2026 23:24:30.8
183,Max,9.807,4/20/2026 23:24:33.3
184,Sample,9.783,4/20/2026 23:24:50.6,9.7877322970639
184,Min,9.71,4/20/2026 23:24:57.3
184,Max,9.806,4/20/2026 23:25:41.0
185,Sample,9.794,4/20/2026 23:25:50.8,9.7878875432526
185,Max,9.805,4/20/2026 23:26:14.0
185,Min,9.71,4/20/2026 23:26:15.3
186,Sample,9.803,4/20/2026 23:26:50.6,9.78551736111111
186,Max,9.804,4/20/2026 23:27:01.3
186,Min,9.713,4/20/2026 23:27:44.8
187,Sample,9.797,4/20/2026 23:27:50.5,9.78481770833333
187,Max,9.803,4/20/2026 23:28:11.2
187,Min,9.708,4/20/2026 23:28:16.2
188,Sample,9.756,4/20/2026 23:28:50.5,9.78262564991334
188,Max,9.802,4/20/2026 23:28:55.3
188,Min,9.703,4/20/2026 23:29:00.8
189,Sample,9.736,4/20/2026 23:29:50.6,9.78151551724138
189,Min,9.708,4/20/2026 23:30:00.4
189,Max,9.8,4/20/2026 23:30:06.7
190,Sample,9.734,4/20/2026 23:30:50.5,9.78058752166378
190,Min,9.699,4/20/2026 23:30:51.8
190,Max,9.798,4/20/2026 23:31:03.7
191,Sample,9.786,4/20/2026 23:31:50.6,9.78147222222222
191,Min,9.699,4/20/2026 23:31:51.0
191,Max,9.798,4/20/2026 23:32:14.8
192,Sample,9.787,4/20/2026 23:32:50.5,9.77840798611111
192,Max,9.796,4/20/2026 23:32:57.8
192,Min,9.692,4/20/2026 23:33:44.0
193,Sample,9.756,4/20/2026 23:33:50.5,9.77925989672978
193,Max,9.796,4/20/2026 23:33:58.7
193,Min,9.698,4/20/2026 23:34:49.3
194,Sample,9.752,4/20/2026 23:34:50.6,9.77637847222222
194,Max,9.795,4/20/2026 23:34:57.2
194,Min,9.692,4/20/2026 23:35:35.6
195,Sample,9.767,4/20/2026 23:35:50.5,9.77481802426343
195,Max,9.793,4/20/2026 23:35:52.5
195,Min,9.692,4/20/2026 23:36:02.1
196,Sample,9.789,4/20/2026 23:36:50.6,9.77548263888889
196,Max,9.793,4/20/2026 23:37:04.2
196,Min,9.698,4/20/2026 23:37:50.3
197,Sample,9.786,4/20/2026 23:37:50.5,9.77347569444444
197,Min,9.693,4/20/2026 23:37:52.6
197,Max,9.791,4/20/2026 23:38:02.6
198,Sample,9.788,4/20/2026 23:38:50.5,9.77223752151463
198,Max,9.79,4/20/2026 23:39:12.9
198,Min,9.698,4/20/2026 23:39:28.7
