FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/10/2025 11:17:58 AM,12/10/2025 7:49:42 PM,8:31:43,0:01:00,9123,512,8759,Motor 9
Max Time,Max,Average,Min,Min Time,Scaling,
12/10/2025 11:17:58 AM,10.151 V DC,7.480 V DC,1.3187 V DC,12/10/2025 6:20:37 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
401,9.196 V DC,12/10/2025 11:57:53.1,0:00:05.4,12/10/2025 11:57:58.4,9.269 V DC,9.226 V DC,12/10/2025 11:57:54.0,9.174 V DC,Interval,12/10/2025 11:57:58.5
402,9.229 V DC,12/10/2025 11:57:58.5,0:00:12.8,12/10/2025 11:58:10.9,9.313 V DC,9.281 V DC,12/10/2025 11:57:59.7,9.187 V DC,Stable,12/10/2025 11:58:11.3
403,8.942 V DC,12/10/2025 11:58:11.3,0:00:03.4,12/10/2025 11:58:12.0,9.214 V DC,8.582 V DC,12/10/2025 11:58:13.9,7.956 V DC,Unstable,12/10/2025 11:58:14.7
404,9.188 V DC,12/10/2025 11:58:14.7,0:00:04.9,12/10/2025 11:58:19.5,9.276 V DC,9.233 V DC,12/10/2025 11:58:14.9,9.163 V DC,Stable,12/10/2025 11:58:19.7
405,9.277 V DC,12/10/2025 11:58:19.7,0:00:04.1,12/10/2025 11:58:19.7,9.277 V DC,8.657 V DC,12/10/2025 11:58:22.5,7.948 V DC,Unstable,12/10/2025 11:58:23.8
406,9.183 V DC,12/10/2025 11:58:23.8,0:00:06.7,12/10/2025 11:58:30.2,9.266 V DC,9.227 V DC,12/10/2025 11:58:24.1,9.158 V DC,Stable,12/10/2025 11:58:30.5
407,9.268 V DC,12/10/2025 11:58:30.5,0:00:06.9,12/10/2025 11:58:36.5,9.289 V DC,9.264 V DC,12/10/2025 11:58:37.4,9.193 V DC,Stable,12/10/2025 11:58:37.5
408,9.148 V DC,12/10/2025 11:58:37.5,0:00:00.3,12/10/2025 11:58:37.7,9.282 V DC,9.223 V DC,12/10/2025 11:58:37.5,9.148 V DC,Unstable,12/10/2025 11:58:37.8
409,9.287 V DC,12/10/2025 11:58:37.8,0:00:02.7,12/10/2025 11:58:40.0,9.300 V DC,9.295 V DC,12/10/2025 11:58:37.8,9.287 V DC,Stable,12/10/2025 11:58:40.5
410,9.066 V DC,12/10/2025 11:58:40.5,0:00:02.9,12/10/2025 11:58:41.2,9.201 V DC,8.463 V DC,12/10/2025 11:58:43.1,7.948 V DC,Unstable,12/10/2025 11:58:43.4
411,9.113 V DC,12/10/2025 11:58:43.4,0:00:01.0,12/10/2025 11:58:44.2,9.183 V DC,9.144 V DC,12/10/2025 11:58:43.5,9.089 V DC,Stable,12/10/2025 11:58:44.4
412,9.196 V DC,12/10/2025 11:58:44.4,0:00:07.6,12/10/2025 11:58:51.4,9.274 V DC,9.234 V DC,12/10/2025 11:58:44.5,9.171 V DC,Stable,12/10/2025 11:58:52.1
413,9.276 V DC,12/10/2025 11:58:52.1,0:00:06.4,12/10/2025 11:58:58.3,9.293 V DC,9.263 V DC,12/10/2025 11:58:54.5,9.171 V DC,Interval,12/10/2025 11:58:58.5
414,9.291 V DC,12/10/2025 11:58:58.5,0:01:00.0,12/10/2025 11:59:52.8,9.345 V DC,9.311 V DC,12/10/2025 11:59:56.6,9.216 V DC,Interval,12/10/2025 11:59:58.5
415,9.318 V DC,12/10/2025 11:59:58.5,0:00:00.7,12/10/2025 11:59:58.7,9.345 V DC,9.335 V DC,12/10/2025 11:59:58.8,9.311 V DC,Unstable,12/10/2025 11:59:59.2
416,9.225 V DC,12/10/2025 11:59:59.2,0:00:22.5,12/10/2025 12:00:16.7,9.353 V DC,9.333 V DC,12/10/2025 11:59:59.2,9.225 V DC,Stable,12/10/2025 12:00:21.7
417,9.354 V DC,12/10/2025 12:00:21.7,0:00:36.8,12/10/2025 12:00:57.2,9.366 V DC,9.344 V DC,12/10/2025 12:00:39.5,9.263 V DC,Interval,12/10/2025 12:00:58.5
418,9.366 V DC,12/10/2025 12:00:58.5,0:00:15.4,12/10/2025 12:01:08.9,9.369 V DC,9.354 V DC,12/10/2025 12:01:04.2,9.301 V DC,Stable,12/10/2025 12:01:13.9
419,9.255 V DC,12/10/2025 12:01:13.9,0:00:00.1,12/10/2025 12:01:13.9,9.255 V DC,9.255 V DC,12/10/2025 12:01:13.9,9.255 V DC,Unstable,12/10/2025 12:01:14.0
420,9.352 V DC,12/10/2025 12:01:14.0,0:00:04.3,12/10/2025 12:01:15.9,9.370 V DC,9.357 V DC,12/10/2025 12:01:16.0,9.302 V DC,Stable,12/10/2025 12:01:18.4
421,9.252 V DC,12/10/2025 12:01:18.4,0:00:00.1,12/10/2025 12:01:18.4,9.252 V DC,9.252 V DC,12/10/2025 12:01:18.4,9.252 V DC,Unstable,12/10/2025 12:01:18.5
422,9.357 V DC,12/10/2025 12:01:18.5,0:00:05.2,12/10/2025 12:01:23.1,9.372 V DC,9.355 V DC,12/10/2025 12:01:21.4,9.275 V DC,Stable,12/10/2025 12:01:23.7
423,9.252 V DC,12/10/2025 12:01:23.7,0:00:00.1,12/10/2025 12:01:23.7,9.252 V DC,9.252 V DC,12/10/2025 12:01:23.7,9.252 V DC,Unstable,12/10/2025 12:01:23.8
424,9.356 V DC,12/10/2025 12:01:23.8,0:00:14.2,12/10/2025 12:01:26.9,9.374 V DC,9.359 V DC,12/10/2025 12:01:35.5,9.276 V DC,Stable,12/10/2025 12:01:38.0
425,9.261 V DC,12/10/2025 12:01:38.0,0:00:20.5,12/10/2025 12:01:56.6,9.378 V DC,9.360 V DC,12/10/2025 12:01:45.9,9.256 V DC,Interval,12/10/2025 12:01:58.5
426,9.357 V DC,12/10/2025 12:01:58.5,0:00:03.6,12/10/2025 12:01:59.4,9.380 V DC,9.368 V DC,12/10/2025 12:02:01.2,9.316 V DC,Stable,12/10/2025 12:02:02.1
427,9.259 V DC,12/10/2025 12:02:02.1,0:00:00.1,12/10/2025 12:02:02.1,9.259 V DC,9.259 V DC,12/10/2025 12:02:02.1,9.259 V DC,Unstable,12/10/2025 12:02:02.2
428,9.352 V DC,12/10/2025 12:02:02.2,0:00:04.1,12/10/2025 12:02:05.8,9.379 V DC,9.363 V DC,12/10/2025 12:02:05.9,9.324 V DC,Stable,12/10/2025 12:02:06.3
429,9.257 V DC,12/10/2025 12:02:06.3,0:00:00.1,12/10/2025 12:02:06.3,9.257 V DC,9.257 V DC,12/10/2025 12:02:06.3,9.257 V DC,Unstable,12/10/2025 12:02:06.4
430,9.365 V DC,12/10/2025 12:02:06.4,0:00:52.1,12/10/2025 12:02:56.2,9.387 V DC,9.368 V DC,12/10/2025 12:02:16.7,9.291 V DC,Interval,12/10/2025 12:02:58.6
431,9.387 V DC,12/10/2025 12:02:58.6,0:00:18.3,12/10/2025 12:03:15.9,9.392 V DC,9.374 V DC,12/10/2025 12:03:05.1,9.291 V DC,Stable,12/10/2025 12:03:16.9
432,8.463 V DC,12/10/2025 12:03:16.9,0:00:03.5,12/10/2025 12:03:17.5,9.274 V DC,8.622 V DC,12/10/2025 12:03:19.5,7.971 V DC,Unstable,12/10/2025 12:03:20.4
433,9.253 V DC,12/10/2025 12:03:20.4,0:00:03.2,12/10/2025 12:03:23.5,9.323 V DC,9.279 V DC,12/10/2025 12:03:20.5,9.209 V DC,Stable,12/10/2025 12:03:23.6
434,9.324 V DC,12/10/2025 12:03:23.6,0:00:02.5,12/10/2025 12:03:25.6,9.342 V DC,9.334 V DC,12/10/2025 12:03:23.6,9.324 V DC,Stable,12/10/2025 12:03:26.1
435,8.710 V DC,12/10/2025 12:03:26.1,0:00:03.2,12/10/2025 12:03:26.7,9.220 V DC,8.552 V DC,12/10/2025 12:03:28.7,7.946 V DC,Unstable,12/10/2025 12:03:29.3
436,9.193 V DC,12/10/2025 12:03:29.3,0:00:01.5,12/10/2025 12:03:30.7,9.261 V DC,9.224 V DC,12/10/2025 12:03:29.4,9.151 V DC,Stable,12/10/2025 12:03:30.8
437,9.266 V DC,12/10/2025 12:03:30.8,0:00:27.7,12/10/2025 12:03:55.1,9.355 V DC,9.320 V DC,12/10/2025 12:03:31.3,9.224 V DC,Interval,12/10/2025 12:03:58.5
438,9.298 V DC,12/10/2025 12:03:58.5,0:00:22.4,12/10/2025 12:04:20.2,9.370 V DC,9.347 V DC,12/10/2025 12:04:12.4,9.231 V DC,Stable,12/10/2025 12:04:21.0
439,9.371 V DC,12/10/2025 12:04:21.0,0:00:03.3,12/10/2025 12:04:21.0,9.371 V DC,8.605 V DC,12/10/2025 12:04:24.0,7.986 V DC,Unstable,12/10/2025 12:04:24.3
440,9.147 V DC,12/10/2025 12:04:24.3,0:00:01.6,12/10/2025 12:04:25.3,9.255 V DC,9.200 V DC,12/10/2025 12:04:24.7,9.143 V DC,Stable,12/10/2025 12:04:25.9
441,9.263 V DC,12/10/2025 12:04:25.9,0:00:02.9,12/10/2025 12:04:28.4,9.311 V DC,9.294 V DC,12/10/2025 12:04:25.9,9.263 V DC,Stable,12/10/2025 12:04:28.8
442,8.295 V DC,12/10/2025 12:04:28.8,0:00:03.8,12/10/2025 12:04:32.5,9.213 V DC,8.672 V DC,12/10/2025 12:04:31.3,7.906 V DC,Unstable,12/10/2025 12:04:32.6
443,9.218 V DC,12/10/2025 12:04:32.6,0:00:10.8,12/10/2025 12:04:42.6,9.312 V DC,9.270 V DC,12/10/2025 12:04:32.8,9.160 V DC,Stable,12/10/2025 12:04:43.4
444,9.315 V DC,12/10/2025 12:04:43.4,0:00:02.3,12/10/2025 12:04:45.0,9.322 V DC,9.318 V DC,12/10/2025 12:04:45.6,9.309 V DC,Stable,12/10/2025 12:04:45.7
445,8.662 V DC,12/10/2025 12:04:45.7,0:00:03.1,12/10/2025 12:04:46.3,9.201 V DC,8.495 V DC,12/10/2025 12:04:48.3,7.928 V DC,Unstable,12/10/2025 12:04:48.8
446,9.162 V DC,12/10/2025 12:04:48.8,0:00:02.8,12/10/2025 12:04:51.2,9.259 V DC,9.229 V DC,12/10/2025 12:04:48.8,9.162 V DC,Stable,12/10/2025 12:04:51.6
447,9.068 V DC,12/10/2025 12:04:51.6,0:00:03.3,12/10/2025 12:04:52.3,9.168 V DC,8.501 V DC,12/10/2025 12:04:54.3,7.898 V DC,Unstable,12/10/2025 12:04:55.0
448,9.139 V DC,12/10/2025 12:04:55.0,0:00:03.2,12/10/2025 12:04:57.7,9.228 V DC,9.187 V DC,12/10/2025 12:04:55.4,9.130 V DC,Stable,12/10/2025 12:04:58.2
449,9.234 V DC,12/10/2025 12:04:58.2,0:00:00.3,12/10/2025 12:04:58.4,9.236 V DC,9.227 V DC,12/10/2025 12:04:58.3,9.211 V DC,Interval,12/10/2025 12:04:58.5
450,9.178 V DC,12/10/2025 12:04:58.5,0:00:10.9,12/10/2025 12:05:09.1,9.296 V DC,9.262 V DC,12/10/2025 12:04:58.5,9.178 V DC,Stable,12/10/2025 12:05:09.3
451,9.297 V DC,12/10/2025 12:05:09.3,0:00:01.8,12/10/2025 12:05:10.6,9.301 V DC,9.297 V DC,12/10/2025 12:05:11.1,9.276 V DC,Stable,12/10/2025 12:05:11.2
452,8.316 V DC,12/10/2025 12:05:11.2,0:00:03.6,12/10/2025 12:05:11.8,9.193 V DC,8.570 V DC,12/10/2025 12:05:13.7,7.926 V DC,Unstable,12/10/2025 12:05:14.8
453,9.178 V DC,12/10/2025 12:05:14.8,0:00:06.3,12/10/2025 12:05:20.4,9.267 V DC,9.223 V DC,12/10/2025 12:05:16.0,9.127 V DC,Stable,12/10/2025 12:05:21.1
454,9.270 V DC,12/10/2025 12:05:21.1,0:00:04.8,12/10/2025 12:05:25.5,9.290 V DC,9.276 V DC,12/10/2025 12:05:21.9,9.220 V DC,Stable,12/10/2025 12:05:25.9
455,8.704 V DC,12/10/2025 12:05:25.9,0:00:03.3,12/10/2025 12:05:26.5,9.168 V DC,8.513 V DC,12/10/2025 12:05:28.6,7.909 V DC,Unstable,12/10/2025 12:05:29.3
456,9.153 V DC,12/10/2025 12:05:29.3,0:00:02.9,12/10/2025 12:05:31.8,9.233 V DC,9.205 V DC,12/10/2025 12:05:29.3,9.153 V DC,Stable,12/10/2025 12:05:32.2
457,8.218 V DC,12/10/2025 12:05:32.2,0:00:00.8,12/10/2025 12:05:32.8,9.139 V DC,8.450 V DC,12/10/2025 12:05:32.5,7.974 V DC,Unstable,12/10/2025 12:05:33.0
458,8.011 V DC,12/10/2025 12:05:33.0,0:00:01.0,12/10/2025 12:05:33.7,8.061 V DC,7.971 V DC,12/10/2025 12:05:33.9,7.926 V DC,Stable,12/10/2025 12:05:34.0
459,7.896 V DC,12/10/2025 12:05:34.0,0:00:01.3,12/10/2025 12:05:35.2,9.089 V DC,8.542 V DC,12/10/2025 12:05:34.7,7.881 V DC,Unstable,12/10/2025 12:05:35.3
460,9.112 V DC,12/10/2025 12:05:35.3,0:00:03.5,12/10/2025 12:05:38.5,9.207 V DC,9.161 V DC,12/10/2025 12:05:35.5,9.102 V DC,Stable,12/10/2025 12:05:38.8
461,9.211 V DC,12/10/2025 12:05:38.8,0:00:20.0,12/10/2025 12:05:58.2,9.288 V DC,9.248 V DC,12/10/2025 12:05:42.1,9.151 V DC,Interval,12/10/2025 12:05:58.8
462,9.275 V DC,12/10/2025 12:05:58.8,0:00:03.0,12/10/2025 12:05:58.8,9.275 V DC,8.464 V DC,12/10/2025 12:06:01.7,7.905 V DC,Unstable,12/10/2025 12:06:01.9
463,9.075 V DC,12/10/2025 12:06:01.9,0:00:01.0,12/10/2025 12:06:02.7,9.169 V DC,9.128 V DC,12/10/2025 12:06:01.9,9.075 V DC,Stable,12/10/2025 12:06:02.9
464,9.174 V DC,12/10/2025 12:06:02.9,0:00:11.2,12/10/2025 12:06:13.7,9.267 V DC,9.226 V DC,12/10/2025 12:06:03.7,9.144 V DC,Stable,12/10/2025 12:06:14.0
465,9.269 V DC,12/10/2025 12:06:14.0,0:00:14.2,12/10/2025 12:06:27.7,9.292 V DC,9.270 V DC,12/10/2025 12:06:24.7,9.210 V DC,Stable,12/10/2025 12:06:28.2
466,9.172 V DC,12/10/2025 12:06:28.2,0:00:16.3,12/10/2025 12:06:41.2,9.306 V DC,9.287 V DC,12/10/2025 12:06:28.2,9.172 V DC,Stable,12/10/2025 12:06:44.5
467,9.307 V DC,12/10/2025 12:06:44.5,0:00:00.5,12/10/2025 12:06:44.5,9.307 V DC,9.278 V DC,12/10/2025 12:06:44.9,9.189 V DC,Unstable,12/10/2025 12:06:45.0
468,9.284 V DC,12/10/2025 12:06:45.0,0:00:13.5,12/10/2025 12:06:58.2,9.314 V DC,9.293 V DC,12/10/2025 12:06:56.8,9.210 V DC,Interval,12/10/2025 12:06:58.5
469,9.314 V DC,12/10/2025 12:06:58.5,0:00:36.9,12/10/2025 12:07:35.0,9.333 V DC,9.308 V DC,12/10/2025 12:07:04.6,9.229 V DC,Stable,12/10/2025 12:07:35.4
470,8.521 V DC,12/10/2025 12:07:35.4,0:00:03.2,12/10/2025 12:07:36.0,9.213 V DC,8.520 V DC,12/10/2025 12:07:38.0,7.930 V DC,Unstable,12/10/2025 12:07:38.6
471,9.170 V DC,12/10/2025 12:07:38.6,0:00:04.8,12/10/2025 12:07:42.8,9.270 V DC,9.227 V DC,12/10/2025 12:07:38.9,9.138 V DC,Stable,12/10/2025 12:07:43.5
472,9.274 V DC,12/10/2025 12:07:43.5,0:00:15.1,12/10/2025 12:07:57.6,9.312 V DC,9.283 V DC,12/10/2025 12:07:45.4,9.199 V DC,Interval,12/10/2025 12:07:58.6
473,9.310 V DC,12/10/2025 12:07:58.6,0:01:00.0,12/10/2025 12:08:53.6,9.336 V DC,9.311 V DC,12/10/2025 12:08:07.8,9.224 V DC,Interval,12/10/2025 12:08:58.5
474,9.335 V DC,12/10/2025 12:08:58.5,0:01:00.0,12/10/2025 12:09:47.8,9.348 V DC,9.326 V DC,12/10/2025 12:09:55.4,9.215 V DC,Interval,12/10/2025 12:09:58.5
475,9.346 V DC,12/10/2025 12:09:58.5,0:00:03.6,12/10/2025 12:09:59.3,9.347 V DC,9.328 V DC,12/10/2025 12:10:02.0,9.252 V DC,Stable,12/10/2025 12:10:02.1
476,9.190 V DC,12/10/2025 12:10:02.1,0:00:00.2,12/10/2025 12:10:02.2,9.244 V DC,9.217 V DC,12/10/2025 12:10:02.1,9.190 V DC,Unstable,12/10/2025 12:10:02.3
477,9.331 V DC,12/10/2025 12:10:02.3,0:00:02.9,12/10/2025 12:10:04.3,9.350 V DC,9.345 V DC,12/10/2025 12:10:05.1,9.320 V DC,Stable,12/10/2025 12:10:05.2
478,8.326 V DC,12/10/2025 12:10:05.2,0:00:02.8,12/10/2025 12:10:05.8,9.236 V DC,8.437 V DC,12/10/2025 12:10:07.7,7.934 V DC,Unstable,12/10/2025 12:10:08.0
479,9.125 V DC,12/10/2025 12:10:08.0,0:00:01.3,12/10/2025 12:10:09.2,9.235 V DC,9.186 V DC,12/10/2025 12:10:08.0,9.125 V DC,Stable,12/10/2025 12:10:09.3
480,9.243 V DC,12/10/2025 12:10:09.3,0:00:04.6,12/10/2025 12:10:13.5,9.298 V DC,9.267 V DC,12/10/2025 12:10:10.5,9.184 V DC,Stable,12/10/2025 12:10:14.0
481,8.254 V DC,12/10/2025 12:10:14.0,0:00:03.2,12/10/2025 12:10:14.6,9.193 V DC,8.482 V DC,12/10/2025 12:10:16.5,7.899 V DC,Unstable,12/10/2025 12:10:17.2
482,9.153 V DC,12/10/2025 12:10:17.2,0:00:02.9,12/10/2025 12:10:19.7,9.246 V DC,9.217 V DC,12/10/2025 12:10:17.2,9.153 V DC,Stable,12/10/2025 12:10:20.1
483,8.359 V DC,12/10/2025 12:10:20.1,0:00:03.6,12/10/2025 12:10:20.7,9.143 V DC,8.576 V DC,12/10/2025 12:10:21.9,7.883 V DC,Unstable,12/10/2025 12:10:23.7
484,9.154 V DC,12/10/2025 12:10:23.7,0:00:03.5,12/10/2025 12:10:27.1,9.228 V DC,9.182 V DC,12/10/2025 12:10:26.4,9.105 V DC,Stable,12/10/2025 12:10:27.2
485,9.230 V DC,12/10/2025 12:10:27.2,0:00:02.4,12/10/2025 12:10:29.3,9.249 V DC,9.240 V DC,12/10/2025 12:10:27.2,9.230 V DC,Stable,12/10/2025 12:10:29.7
486,8.324 V DC,12/10/2025 12:10:29.7,0:00:03.7,12/10/2025 12:10:30.3,9.143 V DC,8.538 V DC,12/10/2025 12:10:32.3,7.865 V DC,Unstable,12/10/2025 12:10:33.4
487,9.149 V DC,12/10/2025 12:10:33.4,0:00:03.8,12/10/2025 12:10:36.9,9.216 V DC,9.180 V DC,12/10/2025 12:10:33.5,9.105 V DC,Stable,12/10/2025 12:10:37.2
488,9.220 V DC,12/10/2025 12:10:37.2,0:00:21.3,12/10/2025 12:10:57.0,9.283 V DC,9.251 V DC,12/10/2025 12:10:38.6,9.172 V DC,Interval,12/10/2025 12:10:58.5
489,9.284 V DC,12/10/2025 12:10:58.5,0:01:00.0,12/10/2025 12:11:58.4,9.321 V DC,9.291 V DC,12/10/2025 12:11:34.6,9.208 V DC,Interval,12/10/2025 12:11:58.5
490,9.321 V DC,12/10/2025 12:11:58.5,0:00:46.6,12/10/2025 12:12:41.7,9.332 V DC,9.311 V DC,12/10/2025 12:12:31.9,9.224 V DC,Stable,12/10/2025 12:12:45.1
491,9.189 V DC,12/10/2025 12:12:45.1,0:00:00.4,12/10/2025 12:12:45.4,9.320 V DC,9.266 V DC,12/10/2025 12:12:45.1,9.189 V DC,Unstable,12/10/2025 12:12:45.5
492,9.324 V DC,12/10/2025 12:12:45.5,0:00:13.0,12/10/2025 12:12:57.9,9.334 V DC,9.318 V DC,12/10/2025 12:12:54.6,9.221 V DC,Interval,12/10/2025 12:12:58.5
493,9.273 V DC,12/10/2025 12:12:58.5,0:00:16.8,12/10/2025 12:13:14.9,9.339 V DC,9.320 V DC,12/10/2025 12:13:04.1,9.237 V DC,Stable,12/10/2025 12:13:15.3
494,8.429 V DC,12/10/2025 12:13:15.3,0:00:03.7,12/10/2025 12:13:15.9,9.218 V DC,8.531 V DC,12/10/2025 12:13:17.9,7.905 V DC,Unstable,12/10/2025 12:13:19.0
495,9.218 V DC,12/10/2025 12:13:19.0,0:00:02.3,12/10/2025 12:13:20.9,9.265 V DC,9.248 V DC,12/10/2025 12:13:19.0,9.218 V DC,Stable,12/10/2025 12:13:21.3
496,8.767 V DC,12/10/2025 12:13:21.3,0:00:03.3,12/10/2025 12:13:22.0,9.164 V DC,8.486 V DC,12/10/2025 12:13:23.9,7.869 V DC,Unstable,12/10/2025 12:13:24.6
497,9.131 V DC,12/10/2025 12:13:24.6,0:00:02.9,12/10/2025 12:13:27.4,9.232 V DC,9.185 V DC,12/10/2025 12:13:25.1,9.064 V DC,Stable,12/10/2025 12:13:27.5
498,9.234 V DC,12/10/2025 12:13:27.5,0:00:04.0,12/10/2025 12:13:27.9,9.239 V DC,8.542 V DC,12/10/2025 12:13:31.0,7.834 V DC,Unstable,12/10/2025 12:13:31.6
499,9.082 V DC,12/10/2025 12:13:31.6,0:00:02.3,12/10/2025 12:13:33.7,9.188 V DC,9.151 V DC,12/10/2025 12:13:31.6,9.082 V DC,Stable,12/10/2025 12:13:33.9
500,9.194 V DC,12/10/2025 12:13:33.9,0:00:14.8,12/10/2025 12:13:47.6,9.268 V DC,9.229 V DC,12/10/2025 12:13:35.0,9.157 V DC,Stable,12/10/2025 12:13:48.7
501,9.270 V DC,12/10/2025 12:13:48.7,0:00:09.9,12/10/2025 12:13:57.4,9.285 V DC,9.265 V DC,12/10/2025 12:13:58.4,9.202 V DC,Interval,12/10/2025 12:13:58.5
502,9.237 V DC,12/10/2025 12:13:58.5,0:00:37.6,12/10/2025 12:14:35.0,9.311 V DC,9.285 V DC,12/10/2025 12:14:01.0,9.197 V DC,Stable,12/10/2025 12:14:36.1
503,8.225 V DC,12/10/2025 12:14:36.1,0:00:03.7,12/10/2025 12:14:36.7,9.201 V DC,8.577 V DC,12/10/2025 12:14:38.6,7.886 V DC,Unstable,12/10/2025 12:14:39.9
504,9.179 V DC,12/10/2025 12:14:39.9,0:00:07.6,12/10/2025 12:14:47.1,9.270 V DC,9.228 V DC,12/10/2025 12:14:40.7,9.152 V DC,Stable,12/10/2025 12:14:47.5
505,9.271 V DC,12/10/2025 12:14:47.5,0:00:04.6,12/10/2025 12:14:51.8,9.282 V DC,9.260 V DC,12/10/2025 12:14:51.3,9.207 V DC,Stable,12/10/2025 12:14:52.1
506,9.125 V DC,12/10/2025 12:14:52.1,0:00:00.1,12/10/2025 12:14:52.1,9.125 V DC,9.125 V DC,12/10/2025 12:14:52.1,9.125 V DC,Unstable,12/10/2025 12:14:52.2
507,9.257 V DC,12/10/2025 12:14:52.2,0:00:06.2,12/10/2025 12:14:58.3,9.292 V DC,9.276 V DC,12/10/2025 12:14:53.6,9.230 V DC,Interval,12/10/2025 12:14:58.5
508,9.292 V DC,12/10/2025 12:14:58.5,0:00:02.1,12/10/2025 12:15:00.2,9.296 V DC,9.292 V DC,12/10/2025 12:15:00.5,9.281 V DC,Stable,12/10/2025 12:15:00.6
509,9.090 V DC,12/10/2025 12:15:00.6,0:00:03.2,12/10/2025 12:15:01.3,9.188 V DC,8.480 V DC,12/10/2025 12:15:03.1,7.880 V DC,Unstable,12/10/2025 12:15:03.8
510,9.141 V DC,12/10/2025 12:15:03.8,0:00:02.4,12/10/2025 12:15:06.0,9.212 V DC,9.181 V DC,12/10/2025 12:15:03.9,9.117 V DC,Stable,12/10/2025 12:15:06.2
511,9.221 V DC,12/10/2025 12:15:06.2,0:00:43.0,12/10/2025 12:15:47.7,9.297 V DC,9.263 V DC,12/10/2025 12:15:39.6,9.167 V DC,Stable,12/10/2025 12:15:49.2
512,9.298 V DC,12/10/2025 12:15:49.2,0:00:09.4,12/10/2025 12:15:57.2,9.302 V DC,9.286 V DC,12/10/2025 12:15:56.0,9.228 V DC,Interval,12/10/2025 12:15:58.5
513,9.300 V DC,12/10/2025 12:15:58.5,0:00:13.2,12/10/2025 12:16:09.3,9.307 V DC,9.284 V DC,12/10/2025 12:16:06.5,9.208 V DC,Stable,12/10/2025 12:16:11.7
514,9.207 V DC,12/10/2025 12:16:11.7,0:00:46.8,12/10/2025 12:16:52.1,9.316 V DC,9.293 V DC,12/10/2025 12:16:34.9,9.155 V DC,Interval,12/10/2025 12:16:58.5
515,9.287 V DC,12/10/2025 12:16:58.5,0:00:16.4,12/10/2025 12:17:14.2,9.322 V DC,9.304 V DC,12/10/2025 12:17:08.4,9.217 V DC,Stable,12/10/2025 12:17:14.9
516,9.094 V DC,12/10/2025 12:17:14.9,0:00:03.0,12/10/2025 12:17:15.6,9.213 V DC,8.434 V DC,12/10/2025 12:17:16.8,7.906 V DC,Unstable,12/10/2025 12:17:17.9
517,9.127 V DC,12/10/2025 12:17:17.9,0:00:01.5,12/10/2025 12:17:19.3,9.220 V DC,9.176 V DC,12/10/2025 12:17:17.9,9.127 V DC,Stable,12/10/2025 12:17:19.4
518,9.224 V DC,12/10/2025 12:17:19.4,0:00:39.1,12/10/2025 12:17:58.0,9.307 V DC,9.273 V DC,12/10/2025 12:17:28.7,9.170 V DC,Interval,12/10/2025 12:17:58.6
519,9.253 V DC,12/10/2025 12:17:58.6,0:00:38.2,12/10/2025 12:18:34.9,9.317 V DC,9.295 V DC,12/10/2025 12:18:09.6,9.193 V DC,Stable,12/10/2025 12:18:36.8
520,9.182 V DC,12/10/2025 12:18:36.8,0:00:00.1,12/10/2025 12:18:36.8,9.182 V DC,9.182 V DC,12/10/2025 12:18:36.8,9.182 V DC,Unstable,12/10/2025 12:18:36.9
521,9.297 V DC,12/10/2025 12:18:36.9,0:00:01.0,12/10/2025 12:18:37.4,9.314 V DC,9.290 V DC,12/10/2025 12:18:37.5,9.212 V DC,Stable,12/10/2025 12:18:37.9
522,9.202 V DC,12/10/2025 12:18:37.9,0:00:00.1,12/10/2025 12:18:37.9,9.202 V DC,9.202 V DC,12/10/2025 12:18:37.9,9.202 V DC,Unstable,12/10/2025 12:18:38.0
523,9.296 V DC,12/10/2025 12:18:38.0,0:00:19.9,12/10/2025 12:18:52.4,9.319 V DC,9.299 V DC,12/10/2025 12:18:53.2,9.218 V DC,Stable,12/10/2025 12:18:57.9
524,9.209 V DC,12/10/2025 12:18:57.9,0:00:00.1,12/10/2025 12:18:57.9,9.209 V DC,9.209 V DC,12/10/2025 12:18:57.9,9.209 V DC,Unstable,12/10/2025 12:18:58.0
525,9.302 V DC,12/10/2025 12:18:58.0,0:00:00.5,12/10/2025 12:18:58.0,9.302 V DC,9.302 V DC,12/10/2025 12:18:58.0,9.302 V DC,Interval,12/10/2025 12:18:58.5
526,9.316 V DC,12/10/2025 12:18:58.5,0:00:27.5,12/10/2025 12:19:24.1,9.324 V DC,9.305 V DC,12/10/2025 12:19:10.0,9.222 V DC,Stable,12/10/2025 12:19:26.0
527,9.213 V DC,12/10/2025 12:19:26.0,0:00:32.5,12/10/2025 12:19:58.1,9.327 V DC,9.308 V DC,12/10/2025 12:19:31.3,9.189 V DC,Interval,12/10/2025 12:19:58.5
528,9.267 V DC,12/10/2025 12:19:58.5,0:01:00.1,12/10/2025 12:20:39.1,9.329 V DC,9.307 V DC,12/10/2025 12:20:29.8,9.213 V DC,Interval,12/10/2025 12:20:58.5
