FLUKE 289,  V1.16,  40810170

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/2/2025 5:47:07 PM,12/3/2025 12:51:12 PM,19:04:05,0:00:30,8740,2289,6740,Motor 3
Max Time,Max,Average,Min,Min Time,Scaling,
12/2/2025 5:48:57 PM,9.505 V DC,6.5106 V DC,0.2152 V DC,12/2/2025 5:47:10 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
7924,6.790 V DC,12/3/2025 6:03:36.8,0:00:30.3,12/3/2025 6:03:45.2,6.816 V DC,5.804 V DC,12/3/2025 6:03:41.4,3.208 V DC,Interval,12/3/2025 6:04:07.1
7925,3.4454 V DC,12/3/2025 6:04:07.1,0:00:29.7,12/3/2025 6:04:11.0,6.8070 V DC,5.904 V DC,12/3/2025 6:04:17.0,3.1826 V DC,Interval,12/3/2025 6:04:36.8
7926,6.787 V DC,12/3/2025 6:04:36.8,0:00:30.0,12/3/2025 6:04:37.0,6.800 V DC,5.823 V DC,12/3/2025 6:05:00.2,3.128 V DC,Interval,12/3/2025 6:05:06.8
7927,6.241 V DC,12/3/2025 6:05:06.8,0:00:30.0,12/3/2025 6:05:11.5,6.794 V DC,5.871 V DC,12/3/2025 6:05:17.5,3.128 V DC,Interval,12/3/2025 6:05:36.8
7928,6.726 V DC,12/3/2025 6:05:36.8,0:00:30.1,12/3/2025 6:05:46.0,6.783 V DC,5.8238 V DC,12/3/2025 6:05:59.4,3.120 V DC,Interval,12/3/2025 6:06:06.9
7929,4.605 V DC,12/3/2025 6:06:06.9,0:00:29.9,12/3/2025 6:06:11.9,6.778 V DC,5.815 V DC,12/3/2025 6:06:17.9,3.097 V DC,Interval,12/3/2025 6:06:36.8
7930,6.656 V DC,12/3/2025 6:06:36.8,0:00:30.0,12/3/2025 6:06:46.4,6.769 V DC,5.8289 V DC,12/3/2025 6:06:52.4,3.082 V DC,Interval,12/3/2025 6:07:06.8
7931,  OL V DC,12/3/2025 6:07:06.8,0:00:30.0,12/3/2025 6:07:20.9,6.7590 V DC,5.799 V DC,12/3/2025 6:07:08.4,3.1400 V DC,Interval,12/3/2025 6:07:36.8
7932,6.546 V DC,12/3/2025 6:07:36.8,0:00:30.1,12/3/2025 6:07:38.2,6.754 V DC,5.904 V DC,12/3/2025 6:07:51.6,3.147 V DC,Interval,12/3/2025 6:08:06.9
7933,3.9221 V DC,12/3/2025 6:08:06.9,0:00:30.0,12/3/2025 6:08:12.7,6.7440 V DC,5.755 V DC,12/3/2025 6:08:08.9,3.1857 V DC,Interval,12/3/2025 6:08:36.9
7934,6.461 V DC,12/3/2025 6:08:36.9,0:00:29.9,12/3/2025 6:08:47.2,6.736 V DC,5.882 V DC,12/3/2025 6:09:00.6,3.156 V DC,Interval,12/3/2025 6:09:06.8
7935,  V DC,12/3/2025 6:09:06.8,0:00:30.0,12/3/2025 6:09:13.1,6.723 V DC,5.692 V DC,12/3/2025 6:09:17.9,3.136 V DC,Interval,12/3/2025 6:09:36.8
7936,  OL V DC,12/3/2025 6:09:36.8,0:00:30.0,12/3/2025 6:09:47.6,6.7190 V DC,5.8612 V DC,12/3/2025 6:09:53.6,3.0969 V DC,Interval,12/3/2025 6:10:06.8
7937,5.799 V DC,12/3/2025 6:10:06.8,0:00:30.4,12/3/2025 6:10:13.5,6.711 V DC,5.670 V DC,12/3/2025 6:10:18.3,3.137 V DC,Interval,12/3/2025 6:10:37.2
7938,  OL V DC,12/3/2025 6:10:37.2,0:00:30.0,12/3/2025 6:10:39.4,6.7010 V DC,5.8344 V DC,12/3/2025 6:10:52.8,3.1161 V DC,Interval,12/3/2025 6:11:07.2
7939,5.102 V DC,12/3/2025 6:11:07.2,0:00:29.6,12/3/2025 6:11:13.9,6.690 V DC,5.667 V DC,12/3/2025 6:11:36.0,3.057 V DC,Interval,12/3/2025 6:11:36.8
7940,5.855 V DC,12/3/2025 6:11:36.8,0:00:30.1,12/3/2025 6:11:39.8,6.685 V DC,5.8431 V DC,12/3/2025 6:12:03.1,3.058 V DC,Interval,12/3/2025 6:12:06.8
7941,3.4817 V DC,12/3/2025 6:12:06.8,0:00:30.3,12/3/2025 6:12:14.3,6.6740 V DC,5.6137 V DC,12/3/2025 6:12:36.4,3.0754 V DC,Interval,12/3/2025 6:12:37.1
7942,5.669 V DC,12/3/2025 6:12:37.1,0:00:30.0,12/3/2025 6:12:48.9,6.663 V DC,5.846 V DC,12/3/2025 6:13:02.3,3.058 V DC,Interval,12/3/2025 6:13:07.2
7943,3.7422 V DC,12/3/2025 6:13:07.2,0:00:29.6,12/3/2025 6:13:23.4,6.6530 V DC,5.6232 V DC,12/3/2025 6:13:28.1,3.0630 V DC,Interval,12/3/2025 6:13:36.8
7944,3.0182 V DC,12/3/2025 6:13:36.8,0:00:30.1,12/3/2025 6:13:40.6,6.6450 V DC,5.811 V DC,12/3/2025 6:13:36.8,3.0182 V DC,Interval,12/3/2025 6:14:06.9
7945,6.621 V DC,12/3/2025 6:14:06.9,0:00:30.2,12/3/2025 6:14:23.8,6.632 V DC,5.630 V DC,12/3/2025 6:14:11.3,3.040 V DC,Interval,12/3/2025 6:14:37.0
7946,4.7637 V DC,12/3/2025 6:14:37.0,0:00:29.8,12/3/2025 6:14:41.0,6.6270 V DC,5.733 V DC,12/3/2025 6:14:37.2,3.0033 V DC,Interval,12/3/2025 6:15:06.8
7947,6.603 V DC,12/3/2025 6:15:06.8,0:00:30.0,12/3/2025 6:15:15.6,6.616 V DC,5.619 V DC,12/3/2025 6:15:21.6,2.945 V DC,Interval,12/3/2025 6:15:36.8
7948,5.172 V DC,12/3/2025 6:15:36.8,0:00:30.0,12/3/2025 6:15:50.1,6.602 V DC,5.687 V DC,12/3/2025 6:16:03.5,2.952 V DC,Interval,12/3/2025 6:16:06.8
7949,6.533 V DC,12/3/2025 6:16:06.8,0:00:30.1,12/3/2025 6:16:07.3,6.596 V DC,5.6262 V DC,12/3/2025 6:16:20.7,3.014 V DC,Interval,12/3/2025 6:16:36.9
7950,5.312 V DC,12/3/2025 6:16:36.9,0:00:29.8,12/3/2025 6:16:41.8,6.582 V DC,5.621 V DC,12/3/2025 6:16:38.0,2.974 V DC,Interval,12/3/2025 6:17:06.8
7951,6.434 V DC,12/3/2025 6:17:06.8,0:00:30.1,12/3/2025 6:17:07.8,6.575 V DC,5.6478 V DC,12/3/2025 6:17:29.8,2.927 V DC,Interval,12/3/2025 6:17:36.8
7952,  OL V DC,12/3/2025 6:17:36.8,0:00:30.0,12/3/2025 6:17:42.3,6.5630 V DC,5.572 V DC,12/3/2025 6:17:47.0,2.9621 V DC,Interval,12/3/2025 6:18:06.8
7953,6.333 V DC,12/3/2025 6:18:06.8,0:00:30.0,12/3/2025 6:18:16.8,6.552 V DC,5.682 V DC,12/3/2025 6:18:21.5,2.976 V DC,Interval,12/3/2025 6:18:36.8
7954,4.4619 V DC,12/3/2025 6:18:36.8,0:00:30.1,12/3/2025 6:18:51.3,6.5370 V DC,5.509 V DC,12/3/2025 6:18:47.5,2.9100 V DC,Interval,12/3/2025 6:19:06.9
7955,6.223 V DC,12/3/2025 6:19:06.9,0:00:30.4,12/3/2025 6:19:08.5,6.529 V DC,5.674 V DC,12/3/2025 6:19:22.0,2.879 V DC,Interval,12/3/2025 6:19:37.3
7956,3.6757 V DC,12/3/2025 6:19:37.3,0:00:29.5,12/3/2025 6:19:43.0,6.5160 V DC,5.479 V DC,12/3/2025 6:19:39.2,2.8954 V DC,Interval,12/3/2025 6:20:06.8
7957,  OL V DC,12/3/2025 6:20:06.8,0:00:30.1,12/3/2025 6:20:09.0,6.5100 V DC,5.632 V DC,12/3/2025 6:20:15.0,2.8487 V DC,Interval,12/3/2025 6:20:36.9
7958,5.916 V DC,12/3/2025 6:20:36.9,0:00:30.3,12/3/2025 6:20:43.5,6.497 V DC,5.456 V DC,12/3/2025 6:20:48.2,2.881 V DC,Interval,12/3/2025 6:21:07.1
7959,  OL V DC,12/3/2025 6:21:07.1,0:00:30.0,12/3/2025 6:21:18.0,6.4830 V DC,5.6342 V DC,12/3/2025 6:21:14.1,2.8145 V DC,Interval,12/3/2025 6:21:37.1
7960,5.564 V DC,12/3/2025 6:21:37.1,0:00:29.6,12/3/2025 6:21:52.5,6.470 V DC,5.455 V DC,12/3/2025 6:21:48.6,2.821 V DC,Interval,12/3/2025 6:22:06.8
7961,5.731 V DC,12/3/2025 6:22:06.8,0:00:30.0,12/3/2025 6:22:09.7,6.463 V DC,5.6222 V DC,12/3/2025 6:22:23.2,2.855 V DC,Interval,12/3/2025 6:22:36.8
7962,3.2985 V DC,12/3/2025 6:22:36.8,0:00:30.2,12/3/2025 6:22:44.2,6.4490 V DC,5.4286 V DC,12/3/2025 6:22:57.7,2.8268 V DC,Interval,12/3/2025 6:23:07.0
7963,5.147 V DC,12/3/2025 6:23:07.0,0:00:30.1,12/3/2025 6:23:10.2,6.436 V DC,5.633 V DC,12/3/2025 6:23:32.2,2.805 V DC,Interval,12/3/2025 6:23:37.1
7964,3.8115 V DC,12/3/2025 6:23:37.1,0:00:29.7,12/3/2025 6:23:44.7,6.4240 V DC,5.3813 V DC,12/3/2025 6:23:49.4,2.8455 V DC,Interval,12/3/2025 6:24:06.8
7965,3.7686 V DC,12/3/2025 6:24:06.8,0:00:30.0,12/3/2025 6:24:10.6,6.4130 V DC,5.563 V DC,12/3/2025 6:24:15.3,2.7926 V DC,Interval,12/3/2025 6:24:36.8
7966,6.385 V DC,12/3/2025 6:24:36.8,0:00:30.2,12/3/2025 6:24:45.1,6.399 V DC,5.414 V DC,12/3/2025 6:24:58.5,2.781 V DC,Interval,12/3/2025 6:25:07.0
7967,3.6490 V DC,12/3/2025 6:25:07.0,0:00:29.8,12/3/2025 6:25:11.0,6.3900 V DC,5.485 V DC,12/3/2025 6:25:33.0,2.7389 V DC,Interval,12/3/2025 6:25:36.8
7968,6.373 V DC,12/3/2025 6:25:36.8,0:00:30.0,12/3/2025 6:25:45.5,6.376 V DC,5.380 V DC,12/3/2025 6:25:58.9,2.693 V DC,Interval,12/3/2025 6:26:06.8
7969,  V DC,12/3/2025 6:26:06.8,0:00:30.0,12/3/2025 6:26:20.0,6.360 V DC,5.453 V DC,12/3/2025 6:26:24.7,2.724 V DC,Interval,12/3/2025 6:26:36.8
7970,6.298 V DC,12/3/2025 6:26:36.8,0:00:30.0,12/3/2025 6:26:37.2,6.353 V DC,5.3851 V DC,12/3/2025 6:26:42.0,2.721 V DC,Interval,12/3/2025 6:27:06.8
7971,5.387 V DC,12/3/2025 6:27:06.8,0:00:30.0,12/3/2025 6:27:11.7,6.339 V DC,5.392 V DC,12/3/2025 6:27:33.7,2.682 V DC,Interval,12/3/2025 6:27:36.9
7972,6.209 V DC,12/3/2025 6:27:36.9,0:00:30.4,12/3/2025 6:27:46.2,6.322 V DC,5.3853 V DC,12/3/2025 6:27:59.7,2.613 V DC,Interval,12/3/2025 6:28:07.3
7973,5.458 V DC,12/3/2025 6:28:07.3,0:00:29.5,12/3/2025 6:28:12.2,6.305 V DC,5.358 V DC,12/3/2025 6:28:16.9,2.610 V DC,Interval,12/3/2025 6:28:36.8
7974,6.075 V DC,12/3/2025 6:28:36.8,0:00:30.0,12/3/2025 6:28:46.6,6.296 V DC,5.4093 V DC,12/3/2025 6:28:51.4,2.639 V DC,Interval,12/3/2025 6:29:06.8
7975,2.8756 V DC,12/3/2025 6:29:06.8,0:00:30.0,12/3/2025 6:29:21.1,6.2800 V DC,5.275 V DC,12/3/2025 6:29:34.6,2.5787 V DC,Interval,12/3/2025 6:29:36.8
7976,5.937 V DC,12/3/2025 6:29:36.8,0:00:30.3,12/3/2025 6:29:38.4,6.271 V DC,5.418 V DC,12/3/2025 6:29:51.8,2.580 V DC,Interval,12/3/2025 6:30:07.1
7977,3.7073 V DC,12/3/2025 6:30:07.1,0:00:30.0,12/3/2025 6:30:21.5,6.2510 V DC,5.232 V DC,12/3/2025 6:30:17.7,2.5291 V DC,Interval,12/3/2025 6:30:37.1
7978,5.897 V DC,12/3/2025 6:30:37.1,0:00:29.7,12/3/2025 6:30:47.4,6.242 V DC,5.244 V DC,12/3/2025 6:31:02.0,2.466 V DC,Interval,12/3/2025 6:31:06.9
7979,5.378 V DC,12/3/2025 6:31:06.9,0:00:30.0,12/3/2025 6:31:21.9,6.225 V DC,5.0095 V DC,12/3/2025 6:31:36.5,2.420 V DC,Interval,12/3/2025 6:31:36.8
7980,5.4924 V DC,12/3/2025 6:31:36.8,0:00:30.2,12/3/2025 6:31:39.2,6.2090 V DC,5.1936 V DC,12/3/2025 6:31:45.2,2.4224 V DC,Interval,12/3/2025 6:32:07.1
7981,5.536 V DC,12/3/2025 6:32:07.1,0:00:29.8,12/3/2025 6:32:22.3,6.195 V DC,4.9980 V DC,12/3/2025 6:32:11.1,2.407 V DC,Interval,12/3/2025 6:32:36.8
7982,2.6567 V DC,12/3/2025 6:32:36.8,0:00:30.0,12/3/2025 6:32:39.6,6.1830 V DC,5.0672 V DC,12/3/2025 6:32:54.2,2.3564 V DC,Interval,12/3/2025 6:33:06.8
7983,  OL V DC,12/3/2025 6:33:06.8,0:00:30.0,12/3/2025 6:33:14.1,6.1710 V DC,4.9109 V DC,12/3/2025 6:33:28.7,2.3120 V DC,Interval,12/3/2025 6:33:36.8
7984,4.8959 V DC,12/3/2025 6:33:36.8,0:00:30.0,12/3/2025 6:33:39.9,6.1510 V DC,5.031 V DC,12/3/2025 6:34:03.2,2.3025 V DC,Interval,12/3/2025 6:34:06.9
7985,4.3241 V DC,12/3/2025 6:34:06.9,0:00:30.0,12/3/2025 6:34:14.4,6.1350 V DC,4.7998 V DC,12/3/2025 6:34:20.5,2.2713 V DC,Interval,12/3/2025 6:34:36.8
7986,5.3811 V DC,12/3/2025 6:34:36.8,0:00:30.4,12/3/2025 6:34:49.0,6.1190 V DC,4.911 V DC,12/3/2025 6:34:55.0,2.2244 V DC,Interval,12/3/2025 6:35:07.2
7987,4.9146 V DC,12/3/2025 6:35:07.2,0:00:29.6,12/3/2025 6:35:14.9,6.1030 V DC,4.8014 V DC,12/3/2025 6:35:12.2,2.2361 V DC,Interval,12/3/2025 6:35:36.8
7988,2.7424 V DC,12/3/2025 6:35:36.8,0:00:30.0,12/3/2025 6:35:40.8,6.0940 V DC,4.755 V DC,12/3/2025 6:36:04.0,2.2381 V DC,Interval,12/3/2025 6:36:06.8
7989,6.054 V DC,12/3/2025 6:36:06.8,0:00:30.0,12/3/2025 6:36:15.2,6.067 V DC,4.6885 V DC,12/3/2025 6:36:12.7,2.166 V DC,Interval,12/3/2025 6:36:36.8
7990,2.9643 V DC,12/3/2025 6:36:36.8,0:00:30.0,12/3/2025 6:36:41.2,6.0600 V DC,4.688 V DC,12/3/2025 6:37:04.4,2.1272 V DC,Interval,12/3/2025 6:37:06.8
7991,6.007 V DC,12/3/2025 6:37:06.8,0:00:30.1,12/3/2025 6:37:07.0,6.039 V DC,4.6855 V DC,12/3/2025 6:37:13.0,2.114 V DC,Interval,12/3/2025 6:37:36.9
7992,5.3629 V DC,12/3/2025 6:37:36.9,0:00:29.9,12/3/2025 6:37:41.5,6.0220 V DC,4.633 V DC,12/3/2025 6:37:56.2,2.0894 V DC,Interval,12/3/2025 6:38:06.8
7993,5.892 V DC,12/3/2025 6:38:06.8,0:00:30.1,12/3/2025 6:38:07.5,6.009 V DC,4.6582 V DC,12/3/2025 6:38:13.4,2.117 V DC,Interval,12/3/2025 6:38:36.8
7994,2.3942 V DC,12/3/2025 6:38:36.8,0:00:30.0,12/3/2025 6:38:41.9,5.9820 V DC,4.546 V DC,12/3/2025 6:38:47.9,2.0345 V DC,Interval,12/3/2025 6:39:06.8
7995,5.776 V DC,12/3/2025 6:39:06.8,0:00:29.9,12/3/2025 6:39:07.8,5.970 V DC,4.6559 V DC,12/3/2025 6:39:22.5,1.990 V DC,Interval,12/3/2025 6:39:36.8
7996,2.5554 V DC,12/3/2025 6:39:36.8,0:00:30.3,12/3/2025 6:39:42.4,5.9490 V DC,4.4705 V DC,12/3/2025 6:40:05.6,1.9399 V DC,Interval,12/3/2025 6:40:07.1
7997,5.698 V DC,12/3/2025 6:40:07.1,0:00:29.9,12/3/2025 6:40:16.9,5.927 V DC,4.601 V DC,12/3/2025 6:40:31.5,1.909 V DC,Interval,12/3/2025 6:40:37.0
7998,2.5810 V DC,12/3/2025 6:40:37.0,0:00:29.9,12/3/2025 6:40:42.8,5.9040 V DC,4.3596 V DC,12/3/2025 6:40:57.4,1.8994 V DC,Interval,12/3/2025 6:41:06.9
7999,5.4539 V DC,12/3/2025 6:41:06.9,0:00:30.0,12/3/2025 6:41:08.6,5.8890 V DC,4.4796 V DC,12/3/2025 6:41:31.9,1.8279 V DC,Interval,12/3/2025 6:41:36.8
8000,2.2738 V DC,12/3/2025 6:41:36.8,0:00:30.0,12/3/2025 6:41:43.1,5.8630 V DC,4.2829 V DC,12/3/2025 6:42:06.4,1.7818 V DC,Interval,12/3/2025 6:42:06.8
8001,5.1757 V DC,12/3/2025 6:42:06.8,0:00:30.0,12/3/2025 6:42:17.7,5.8380 V DC,4.4263 V DC,12/3/2025 6:42:23.7,1.7677 V DC,Interval,12/3/2025 6:42:36.8
8002,4.7802 V DC,12/3/2025 6:42:36.8,0:00:30.0,12/3/2025 6:42:43.5,5.8120 V DC,4.2350 V DC,12/3/2025 6:42:49.5,1.7565 V DC,Interval,12/3/2025 6:43:06.8
8003,1.7163 V DC,12/3/2025 6:43:06.8,0:00:30.0,12/3/2025 6:43:09.5,5.7850 V DC,4.3475 V DC,12/3/2025 6:43:24.0,1.6822 V DC,Interval,12/3/2025 6:43:36.8
8004,5.3320 V DC,12/3/2025 6:43:36.8,0:00:30.1,12/3/2025 6:43:43.9,5.7520 V DC,4.1586 V DC,12/3/2025 6:43:58.6,1.6270 V DC,Interval,12/3/2025 6:44:06.8
8005,4.8713 V DC,12/3/2025 6:44:06.8,0:00:30.0,12/3/2025 6:44:09.8,5.7350 V DC,4.3038 V DC,12/3/2025 6:44:33.1,1.5654 V DC,Interval,12/3/2025 6:44:36.8
8006,2.2643 V DC,12/3/2025 6:44:36.8,0:00:30.0,12/3/2025 6:44:44.3,5.7020 V DC,4.0922 V DC,12/3/2025 6:44:58.9,1.5645 V DC,Interval,12/3/2025 6:45:06.8
8007,2.9947 V DC,12/3/2025 6:45:06.8,0:00:30.3,12/3/2025 6:45:10.2,5.6680 V DC,4.191 V DC,12/3/2025 6:45:33.5,1.4914 V DC,Interval,12/3/2025 6:45:37.1
8008,4.5252 V DC,12/3/2025 6:45:37.1,0:00:29.7,12/3/2025 6:45:44.7,5.6290 V DC,3.9987 V DC,12/3/2025 6:45:50.7,1.4512 V DC,Interval,12/3/2025 6:46:06.8
8009,1.5129 V DC,12/3/2025 6:46:06.8,0:00:30.0,12/3/2025 6:46:10.7,5.6030 V DC,4.0715 V DC,12/3/2025 6:46:25.2,1.3777 V DC,Interval,12/3/2025 6:46:36.8
8010,5.554 V DC,12/3/2025 6:46:36.8,0:00:30.0,12/3/2025 6:46:36.8,5.554 V DC,3.9291 V DC,12/3/2025 6:46:59.1,1.340 V DC,Interval,12/3/2025 6:47:06.8
8011,4.6790 V DC,12/3/2025 6:47:06.8,0:00:30.0,12/3/2025 6:47:19.4,5.4833 V DC,4.0051 V DC,12/3/2025 6:47:15.8,1.3307 V DC,Interval,12/3/2025 6:47:36.8
8012,5.4866 V DC,12/3/2025 6:47:36.8,0:00:30.0,12/3/2025 6:47:45.5,5.4877 V DC,3.9806 V DC,12/3/2025 6:47:49.7,1.3342 V DC,Interval,12/3/2025 6:48:06.8
8013,2.5944 V DC,12/3/2025 6:48:06.8,0:00:30.0,12/3/2025 6:48:11.4,5.4705 V DC,4.0081 V DC,12/3/2025 6:48:23.6,1.3555 V DC,Interval,12/3/2025 6:48:36.8
8014,5.3473 V DC,12/3/2025 6:48:36.8,0:00:30.0,12/3/2025 6:48:37.3,5.4421 V DC,3.9435 V DC,12/3/2025 6:49:06.2,1.3389 V DC,Interval,12/3/2025 6:49:06.8
8015,1.5606 V DC,12/3/2025 6:49:06.8,0:00:30.1,12/3/2025 6:49:11.8,5.4120 V DC,3.9439 V DC,12/3/2025 6:49:32.0,1.3524 V DC,Interval,12/3/2025 6:49:36.8
8016,5.2230 V DC,12/3/2025 6:49:36.8,0:00:30.0,12/3/2025 6:49:46.3,5.3829 V DC,3.9811 V DC,12/3/2025 6:49:48.7,1.3529 V DC,Interval,12/3/2025 6:50:06.8
8017,4.5977 V DC,12/3/2025 6:50:06.8,0:00:30.0,12/3/2025 6:50:12.3,5.3527 V DC,3.9317 V DC,12/3/2025 6:50:23.2,1.3495 V DC,Interval,12/3/2025 6:50:36.8
8018,5.0637 V DC,12/3/2025 6:50:36.8,0:00:30.0,12/3/2025 6:50:38.1,5.3399 V DC,3.9628 V DC,12/3/2025 6:51:05.8,1.3448 V DC,Interval,12/3/2025 6:51:06.8
8019,3.6365 V DC,12/3/2025 6:51:06.8,0:00:30.2,12/3/2025 6:51:12.6,5.3170 V DC,3.8532 V DC,12/3/2025 6:51:31.6,1.3832 V DC,Interval,12/3/2025 6:51:37.0
8020,4.9652 V DC,12/3/2025 6:51:37.0,0:00:29.9,12/3/2025 6:51:38.5,5.2941 V DC,3.9489 V DC,12/3/2025 6:52:06.1,1.3558 V DC,Interval,12/3/2025 6:52:06.8
8021,3.3185 V DC,12/3/2025 6:52:06.8,0:00:30.0,12/3/2025 6:52:13.0,5.2593 V DC,3.8331 V DC,12/3/2025 6:52:14.8,1.3553 V DC,Interval,12/3/2025 6:52:36.8
8022,4.7124 V DC,12/3/2025 6:52:36.8,0:00:30.0,12/3/2025 6:52:56.1,5.2327 V DC,3.9562 V DC,12/3/2025 6:53:06.5,1.3739 V DC,Interval,12/3/2025 6:53:06.8
8023,4.5819 V DC,12/3/2025 6:53:06.8,0:00:30.0,12/3/2025 6:53:13.3,5.2131 V DC,3.8045 V DC,12/3/2025 6:53:31.8,1.3677 V DC,Interval,12/3/2025 6:53:36.8
8024,4.2641 V DC,12/3/2025 6:53:36.8,0:00:30.1,12/3/2025 6:53:39.3,5.2096 V DC,3.9514 V DC,12/3/2025 6:54:06.4,1.3515 V DC,Interval,12/3/2025 6:54:06.9
8025,1.5226 V DC,12/3/2025 6:54:06.9,0:00:30.0,12/3/2025 6:54:13.8,5.1742 V DC,3.8057 V DC,12/3/2025 6:54:32.2,1.3695 V DC,Interval,12/3/2025 6:54:36.8
8026,4.0085 V DC,12/3/2025 6:54:36.8,0:00:30.0,12/3/2025 6:54:39.7,5.1507 V DC,3.8939 V DC,12/3/2025 6:55:06.7,1.3737 V DC,Interval,12/3/2025 6:55:06.8
8027,2.8154 V DC,12/3/2025 6:55:06.8,0:00:30.0,12/3/2025 6:55:22.8,5.1006 V DC,3.7715 V DC,12/3/2025 6:55:15.4,1.3891 V DC,Interval,12/3/2025 6:55:36.8
8028,2.3050 V DC,12/3/2025 6:55:36.8,0:00:30.0,12/3/2025 6:55:40.1,5.0985 V DC,3.9239 V DC,12/3/2025 6:56:06.6,1.4183 V DC,Interval,12/3/2025 6:56:06.8
8029,4.6235 V DC,12/3/2025 6:56:06.8,0:00:30.1,12/3/2025 6:56:14.6,5.0797 V DC,3.7603 V DC,12/3/2025 6:56:15.2,1.4236 V DC,Interval,12/3/2025 6:56:36.9
8030,4.2565 V DC,12/3/2025 6:56:36.9,0:00:30.0,12/3/2025 6:56:40.5,5.0575 V DC,3.9032 V DC,12/3/2025 6:56:49.7,1.3998 V DC,Interval,12/3/2025 6:57:06.8
8031,2.4191 V DC,12/3/2025 6:57:06.8,0:00:30.0,12/3/2025 6:57:32.3,5.0232 V DC,3.7841 V DC,12/3/2025 6:57:24.2,1.3713 V DC,Interval,12/3/2025 6:57:36.8
8032,4.3645 V DC,12/3/2025 6:57:36.8,0:00:30.0,12/3/2025 6:57:40.9,5.0123 V DC,3.8830 V DC,12/3/2025 6:57:58.7,1.3888 V DC,Interval,12/3/2025 6:58:06.8
8033,4.9939 V DC,12/3/2025 6:58:06.8,0:00:30.0,12/3/2025 6:58:15.4,4.9958 V DC,3.7664 V DC,12/3/2025 6:58:33.3,1.4145 V DC,Interval,12/3/2025 6:58:36.8
8034,2.2339 V DC,12/3/2025 6:58:36.8,0:00:30.1,12/3/2025 6:58:41.3,4.9712 V DC,3.8442 V DC,12/3/2025 6:58:41.9,1.4167 V DC,Interval,12/3/2025 6:59:06.9
8035,4.8986 V DC,12/3/2025 6:59:06.9,0:00:30.0,12/3/2025 6:59:07.3,4.9553 V DC,3.8314 V DC,12/3/2025 6:59:16.4,1.4329 V DC,Interval,12/3/2025 6:59:36.8
8036,4.0442 V DC,12/3/2025 6:59:36.8,0:00:30.0,12/3/2025 6:59:41.8,4.9667 V DC,3.8592 V DC,12/3/2025 6:59:50.9,1.4174 V DC,Interval,12/3/2025 7:00:06.8
8037,4.7919 V DC,12/3/2025 7:00:06.8,0:00:30.0,12/3/2025 7:00:07.6,4.9198 V DC,3.8041 V DC,12/3/2025 7:00:25.4,1.4357 V DC,Interval,12/3/2025 7:00:36.8
8038,4.2712 V DC,12/3/2025 7:00:36.8,0:00:30.0,12/3/2025 7:00:50.8,4.9024 V DC,3.8255 V DC,12/3/2025 7:00:59.9,1.4750 V DC,Interval,12/3/2025 7:01:06.8
8039,4.6852 V DC,12/3/2025 7:01:06.8,0:00:30.1,12/3/2025 7:01:08.1,4.8986 V DC,3.8651 V DC,12/3/2025 7:01:34.4,1.5151 V DC,Interval,12/3/2025 7:01:36.9
8040,2.5183 V DC,12/3/2025 7:01:36.9,0:00:30.0,12/3/2025 7:01:59.8,4.8940 V DC,3.8449 V DC,12/3/2025 7:01:43.1,1.6624 V DC,Interval,12/3/2025 7:02:06.8
8041,4.5787 V DC,12/3/2025 7:02:06.8,0:00:30.0,12/3/2025 7:02:08.4,4.8668 V DC,3.8658 V DC,12/3/2025 7:02:09.0,1.5432 V DC,Interval,12/3/2025 7:02:36.8
8042,3.5517 V DC,12/3/2025 7:02:36.8,0:00:30.0,12/3/2025 7:02:43.0,4.8482 V DC,3.8034 V DC,12/3/2025 7:02:43.5,1.5781 V DC,Interval,12/3/2025 7:03:06.8
8043,4.4307 V DC,12/3/2025 7:03:06.8,0:00:30.0,12/3/2025 7:03:08.9,4.8393 V DC,3.9030 V DC,12/3/2025 7:03:26.6,1.6181 V DC,Interval,12/3/2025 7:03:36.8
8044,4.2482 V DC,12/3/2025 7:03:36.8,0:00:30.0,12/3/2025 7:03:43.4,4.8383 V DC,3.8117 V DC,12/3/2025 7:03:43.9,1.7863 V DC,Interval,12/3/2025 7:04:06.8
8045,3.8409 V DC,12/3/2025 7:04:06.8,0:00:30.1,12/3/2025 7:04:17.9,4.8343 V DC,3.9579 V DC,12/3/2025 7:04:09.8,1.6762 V DC,Interval,12/3/2025 7:04:36.8
8046,2.4936 V DC,12/3/2025 7:04:36.8,0:00:30.0,12/3/2025 7:05:01.1,4.8343 V DC,3.8806 V DC,12/3/2025 7:04:44.3,1.7412 V DC,Interval,12/3/2025 7:05:06.8
8047,4.2605 V DC,12/3/2025 7:05:06.8,0:00:30.0,12/3/2025 7:05:26.9,4.8852 V DC,3.9835 V DC,12/3/2025 7:05:27.4,1.7101 V DC,Interval,12/3/2025 7:05:36.8
8048,2.7352 V DC,12/3/2025 7:05:36.8,0:00:30.0,12/3/2025 7:05:44.2,4.8586 V DC,3.9274 V DC,12/3/2025 7:06:01.9,1.8285 V DC,Interval,12/3/2025 7:06:06.8
