FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/3/2025 2:07:06 PM,12/3/2025 8:38:57 PM,6:31:50,0:00:20,6207,1176,5417,Motor 4
Max Time,Max,Average,Min,Min Time,Scaling,
12/3/2025 2:07:06 PM,8.519 V DC,8.081 V DC,-0.0075 V DC,12/3/2025 8:38:55 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
5921,8.011 V DC,12/3/2025 19:03:45.6,0:00:20.2,12/3/2025 19:03:56.1,8.047 V DC,7.988 V DC,12/3/2025 19:03:59.5,7.781 V DC,Interval,12/3/2025 19:04:05.8
5922,8.044 V DC,12/3/2025 19:04:05.8,0:00:19.8,12/3/2025 19:04:23.9,8.051 V DC,8.008 V DC,12/3/2025 19:04:19.4,7.795 V DC,Interval,12/3/2025 19:04:25.6
5923,7.924 V DC,12/3/2025 19:04:25.6,0:00:20.0,12/3/2025 19:04:42.7,8.052 V DC,7.997 V DC,12/3/2025 19:04:37.2,7.722 V DC,Interval,12/3/2025 19:04:45.6
5924,7.965 V DC,12/3/2025 19:04:45.6,0:00:20.0,12/3/2025 19:04:46.5,8.049 V DC,7.995 V DC,12/3/2025 19:04:57.2,7.583 V DC,Interval,12/3/2025 19:05:05.6
5925,8.009 V DC,12/3/2025 19:05:05.6,0:00:19.9,12/3/2025 19:05:17.5,8.047 V DC,7.999 V DC,12/3/2025 19:05:19.0,7.747 V DC,Interval,12/3/2025 19:05:25.6
5926,7.977 V DC,12/3/2025 19:05:25.6,0:00:20.0,12/3/2025 19:05:42.5,8.049 V DC,7.988 V DC,12/3/2025 19:05:34.7,7.694 V DC,Interval,12/3/2025 19:05:45.6
5927,8.034 V DC,12/3/2025 19:05:45.6,0:00:20.0,12/3/2025 19:06:01.6,8.051 V DC,7.997 V DC,12/3/2025 19:05:52.4,7.585 V DC,Interval,12/3/2025 19:06:05.6
5928,8.028 V DC,12/3/2025 19:06:05.6,0:00:20.0,12/3/2025 19:06:08.5,8.046 V DC,7.983 V DC,12/3/2025 19:06:20.3,7.647 V DC,Interval,12/3/2025 19:06:25.6
5929,8.040 V DC,12/3/2025 19:06:25.6,0:00:20.0,12/3/2025 19:06:32.6,8.048 V DC,7.998 V DC,12/3/2025 19:06:26.6,7.789 V DC,Interval,12/3/2025 19:06:45.6
5930,8.027 V DC,12/3/2025 19:06:45.6,0:00:19.9,12/3/2025 19:07:00.9,8.050 V DC,8.001 V DC,12/3/2025 19:07:03.0,7.783 V DC,Interval,12/3/2025 19:07:05.5
5931,7.942 V DC,12/3/2025 19:07:05.5,0:00:20.0,12/3/2025 19:07:08.2,8.049 V DC,7.994 V DC,12/3/2025 19:07:24.5,7.727 V DC,Interval,12/3/2025 19:07:25.6
5932,8.003 V DC,12/3/2025 19:07:25.6,0:00:20.0,12/3/2025 19:07:33.3,8.048 V DC,8.003 V DC,12/3/2025 19:07:34.1,7.682 V DC,Interval,12/3/2025 19:07:45.6
5933,8.037 V DC,12/3/2025 19:07:45.6,0:00:20.0,12/3/2025 19:07:57.7,8.048 V DC,7.992 V DC,12/3/2025 19:08:02.8,7.639 V DC,Interval,12/3/2025 19:08:05.6
5934,7.990 V DC,12/3/2025 19:08:05.6,0:00:19.9,12/3/2025 19:08:16.4,8.047 V DC,7.985 V DC,12/3/2025 19:08:23.5,7.697 V DC,Interval,12/3/2025 19:08:25.5
5935,8.010 V DC,12/3/2025 19:08:25.5,0:00:20.0,12/3/2025 19:08:35.0,8.044 V DC,7.996 V DC,12/3/2025 19:08:39.8,7.785 V DC,Interval,12/3/2025 19:08:45.6
5936,8.034 V DC,12/3/2025 19:08:45.6,0:00:20.0,12/3/2025 19:08:56.6,8.051 V DC,8.004 V DC,12/3/2025 19:08:51.0,7.841 V DC,Interval,12/3/2025 19:09:05.6
5937,7.930 V DC,12/3/2025 19:09:05.6,0:00:20.0,12/3/2025 19:09:16.6,8.051 V DC,7.995 V DC,12/3/2025 19:09:23.2,7.697 V DC,Interval,12/3/2025 19:09:25.6
5938,7.902 V DC,12/3/2025 19:09:25.6,0:00:20.0,12/3/2025 19:09:30.7,8.045 V DC,7.987 V DC,12/3/2025 19:09:37.8,7.712 V DC,Interval,12/3/2025 19:09:45.6
5939,8.026 V DC,12/3/2025 19:09:45.6,0:00:19.9,12/3/2025 19:09:51.6,8.046 V DC,7.988 V DC,12/3/2025 19:09:49.4,7.571 V DC,Interval,12/3/2025 19:10:05.5
5940,7.893 V DC,12/3/2025 19:10:05.5,0:00:20.0,12/3/2025 19:10:17.1,8.051 V DC,7.994 V DC,12/3/2025 19:10:08.1,7.580 V DC,Interval,12/3/2025 19:10:25.6
5941,7.821 V DC,12/3/2025 19:10:25.6,0:00:20.0,12/3/2025 19:10:43.9,8.048 V DC,7.995 V DC,12/3/2025 19:10:31.2,7.658 V DC,Interval,12/3/2025 19:10:45.6
5942,8.045 V DC,12/3/2025 19:10:45.6,0:00:20.0,12/3/2025 19:10:46.8,8.049 V DC,7.995 V DC,12/3/2025 19:10:50.4,7.726 V DC,Interval,12/3/2025 19:11:05.6
5943,8.013 V DC,12/3/2025 19:11:05.6,0:00:20.3,12/3/2025 19:11:15.1,8.046 V DC,7.969 V DC,12/3/2025 19:11:15.9,7.603 V DC,Interval,12/3/2025 19:11:25.9
5944,8.026 V DC,12/3/2025 19:11:25.9,0:00:19.6,12/3/2025 19:11:30.9,8.044 V DC,7.980 V DC,12/3/2025 19:11:41.4,7.682 V DC,Interval,12/3/2025 19:11:45.5
5945,8.007 V DC,12/3/2025 19:11:45.5,0:00:20.0,12/3/2025 19:11:47.9,8.045 V DC,7.987 V DC,12/3/2025 19:11:48.7,7.607 V DC,Interval,12/3/2025 19:12:05.6
5946,8.016 V DC,12/3/2025 19:12:05.6,0:00:20.0,12/3/2025 19:12:05.8,8.041 V DC,7.990 V DC,12/3/2025 19:12:15.7,7.791 V DC,Interval,12/3/2025 19:12:25.6
5947,8.040 V DC,12/3/2025 19:12:25.6,0:00:20.0,12/3/2025 19:12:45.2,8.046 V DC,7.994 V DC,12/3/2025 19:12:41.4,7.719 V DC,Interval,12/3/2025 19:12:45.6
5948,8.043 V DC,12/3/2025 19:12:45.6,0:00:20.0,12/3/2025 19:12:45.7,8.045 V DC,7.981 V DC,12/3/2025 19:12:52.5,7.639 V DC,Interval,12/3/2025 19:13:05.6
5949,8.044 V DC,12/3/2025 19:13:05.6,0:00:19.9,12/3/2025 19:13:16.6,8.047 V DC,7.995 V DC,12/3/2025 19:13:19.5,7.784 V DC,Interval,12/3/2025 19:13:25.5
5950,8.036 V DC,12/3/2025 19:13:25.5,0:00:20.0,12/3/2025 19:13:34.7,8.046 V DC,7.993 V DC,12/3/2025 19:13:29.1,7.497 V DC,Interval,12/3/2025 19:13:45.6
5951,8.023 V DC,12/3/2025 19:13:45.6,0:00:20.0,12/3/2025 19:13:55.9,8.044 V DC,7.990 V DC,12/3/2025 19:13:53.1,7.750 V DC,Interval,12/3/2025 19:14:05.6
5952,7.939 V DC,12/3/2025 19:14:05.6,0:00:20.0,12/3/2025 19:14:12.8,8.048 V DC,7.991 V DC,12/3/2025 19:14:21.2,7.724 V DC,Interval,12/3/2025 19:14:25.6
5953,8.034 V DC,12/3/2025 19:14:25.6,0:00:20.0,12/3/2025 19:14:44.4,8.045 V DC,7.994 V DC,12/3/2025 19:14:32.8,7.593 V DC,Interval,12/3/2025 19:14:45.6
5954,7.940 V DC,12/3/2025 19:14:45.6,0:00:19.9,12/3/2025 19:15:00.4,8.042 V DC,7.991 V DC,12/3/2025 19:15:01.1,7.744 V DC,Interval,12/3/2025 19:15:05.6
5955,7.891 V DC,12/3/2025 19:15:05.6,0:00:20.0,12/3/2025 19:15:15.7,8.045 V DC,7.987 V DC,12/3/2025 19:15:16.2,7.575 V DC,Interval,12/3/2025 19:15:25.6
5956,8.005 V DC,12/3/2025 19:15:25.6,0:00:20.0,12/3/2025 19:15:29.7,8.044 V DC,7.989 V DC,12/3/2025 19:15:38.5,7.711 V DC,Interval,12/3/2025 19:15:45.6
5957,8.008 V DC,12/3/2025 19:15:45.6,0:00:20.0,12/3/2025 19:15:49.2,8.043 V DC,7.983 V DC,12/3/2025 19:15:51.6,7.624 V DC,Interval,12/3/2025 19:16:05.6
5958,8.021 V DC,12/3/2025 19:16:05.6,0:00:19.9,12/3/2025 19:16:15.7,8.044 V DC,7.998 V DC,12/3/2025 19:16:16.5,7.665 V DC,Interval,12/3/2025 19:16:25.5
5959,8.036 V DC,12/3/2025 19:16:25.5,0:00:20.0,12/3/2025 19:16:35.4,8.046 V DC,7.994 V DC,12/3/2025 19:16:37.3,7.789 V DC,Interval,12/3/2025 19:16:45.6
5960,8.035 V DC,12/3/2025 19:16:45.6,0:00:20.0,12/3/2025 19:16:47.4,8.042 V DC,7.981 V DC,12/3/2025 19:16:51.4,7.495 V DC,Interval,12/3/2025 19:17:05.6
5961,8.034 V DC,12/3/2025 19:17:05.6,0:00:20.0,12/3/2025 19:17:11.0,8.042 V DC,7.995 V DC,12/3/2025 19:17:13.3,7.703 V DC,Interval,12/3/2025 19:17:25.6
5962,8.029 V DC,12/3/2025 19:17:25.6,0:00:20.0,12/3/2025 19:17:33.5,8.045 V DC,7.997 V DC,12/3/2025 19:17:42.1,7.789 V DC,Interval,12/3/2025 19:17:45.6
5963,8.043 V DC,12/3/2025 19:17:45.6,0:00:19.9,12/3/2025 19:17:45.6,8.043 V DC,7.981 V DC,12/3/2025 19:18:05.4,7.630 V DC,Interval,12/3/2025 19:18:05.6
5964,7.989 V DC,12/3/2025 19:18:05.6,0:00:20.0,12/3/2025 19:18:19.6,8.042 V DC,7.989 V DC,12/3/2025 19:18:08.6,7.678 V DC,Interval,12/3/2025 19:18:25.6
5965,7.923 V DC,12/3/2025 19:18:25.6,0:00:20.0,12/3/2025 19:18:30.2,8.039 V DC,7.981 V DC,12/3/2025 19:18:41.4,7.746 V DC,Interval,12/3/2025 19:18:45.6
5966,8.032 V DC,12/3/2025 19:18:45.6,0:00:20.0,12/3/2025 19:18:58.2,8.041 V DC,7.986 V DC,12/3/2025 19:19:04.3,7.619 V DC,Interval,12/3/2025 19:19:05.6
5967,8.035 V DC,12/3/2025 19:19:05.6,0:00:19.9,12/3/2025 19:19:21.0,8.042 V DC,7.991 V DC,12/3/2025 19:19:17.2,7.698 V DC,Interval,12/3/2025 19:19:25.5
5968,8.035 V DC,12/3/2025 19:19:25.5,0:00:20.0,12/3/2025 19:19:34.5,8.044 V DC,7.993 V DC,12/3/2025 19:19:34.8,7.802 V DC,Interval,12/3/2025 19:19:45.6
5969,8.038 V DC,12/3/2025 19:19:45.6,0:00:20.0,12/3/2025 19:19:49.9,8.042 V DC,7.994 V DC,12/3/2025 19:19:54.3,7.787 V DC,Interval,12/3/2025 19:20:05.6
5970,8.029 V DC,12/3/2025 19:20:05.6,0:00:20.0,12/3/2025 19:20:12.9,8.043 V DC,7.996 V DC,12/3/2025 19:20:07.6,7.730 V DC,Interval,12/3/2025 19:20:25.6
5971,7.955 V DC,12/3/2025 19:20:25.6,0:00:20.0,12/3/2025 19:20:28.3,8.039 V DC,7.985 V DC,12/3/2025 19:20:40.7,7.753 V DC,Interval,12/3/2025 19:20:45.6
5972,7.984 V DC,12/3/2025 19:20:45.6,0:00:19.9,12/3/2025 19:20:46.1,8.042 V DC,7.989 V DC,12/3/2025 19:20:49.6,7.674 V DC,Interval,12/3/2025 19:21:05.5
5973,8.023 V DC,12/3/2025 19:21:05.5,0:00:20.0,12/3/2025 19:21:13.8,8.040 V DC,7.987 V DC,12/3/2025 19:21:11.0,7.574 V DC,Interval,12/3/2025 19:21:25.6
5974,8.025 V DC,12/3/2025 19:21:25.6,0:00:20.0,12/3/2025 19:21:34.8,8.040 V DC,7.982 V DC,12/3/2025 19:21:38.6,7.568 V DC,Interval,12/3/2025 19:21:45.6
5975,8.030 V DC,12/3/2025 19:21:45.6,0:00:20.0,12/3/2025 19:21:48.6,8.041 V DC,7.985 V DC,12/3/2025 19:22:04.5,7.739 V DC,Interval,12/3/2025 19:22:05.6
5976,7.952 V DC,12/3/2025 19:22:05.6,0:00:20.0,12/3/2025 19:22:16.1,8.039 V DC,7.992 V DC,12/3/2025 19:22:18.3,7.633 V DC,Interval,12/3/2025 19:22:25.6
5977,8.017 V DC,12/3/2025 19:22:25.6,0:00:20.0,12/3/2025 19:22:39.6,8.040 V DC,7.978 V DC,12/3/2025 19:22:29.6,7.666 V DC,Interval,12/3/2025 19:22:45.6
5978,8.009 V DC,12/3/2025 19:22:45.6,0:00:19.9,12/3/2025 19:23:01.3,8.041 V DC,7.985 V DC,12/3/2025 19:23:03.0,7.627 V DC,Interval,12/3/2025 19:23:05.5
5979,7.882 V DC,12/3/2025 19:23:05.5,0:00:20.0,12/3/2025 19:23:12.5,8.041 V DC,7.983 V DC,12/3/2025 19:23:16.3,7.694 V DC,Interval,12/3/2025 19:23:25.6
5980,8.033 V DC,12/3/2025 19:23:25.6,0:00:20.0,12/3/2025 19:23:44.5,8.041 V DC,7.994 V DC,12/3/2025 19:23:28.4,7.790 V DC,Interval,12/3/2025 19:23:45.6
5981,8.016 V DC,12/3/2025 19:23:45.6,0:00:20.0,12/3/2025 19:23:56.8,8.041 V DC,7.980 V DC,12/3/2025 19:24:03.2,7.639 V DC,Interval,12/3/2025 19:24:05.6
5982,7.920 V DC,12/3/2025 19:24:05.6,0:00:20.0,12/3/2025 19:24:18.8,8.039 V DC,7.995 V DC,12/3/2025 19:24:17.1,7.627 V DC,Interval,12/3/2025 19:24:25.6
5983,8.023 V DC,12/3/2025 19:24:25.6,0:00:19.9,12/3/2025 19:24:38.7,8.038 V DC,7.989 V DC,12/3/2025 19:24:37.6,7.800 V DC,Interval,12/3/2025 19:24:45.5
5984,8.028 V DC,12/3/2025 19:24:45.5,0:00:20.0,12/3/2025 19:24:45.9,8.039 V DC,7.986 V DC,12/3/2025 19:24:49.6,7.613 V DC,Interval,12/3/2025 19:25:05.6
5985,8.004 V DC,12/3/2025 19:25:05.6,0:00:20.0,12/3/2025 19:25:17.1,8.039 V DC,7.990 V DC,12/3/2025 19:25:07.2,7.766 V DC,Interval,12/3/2025 19:25:25.6
5986,8.023 V DC,12/3/2025 19:25:25.6,0:00:20.0,12/3/2025 19:25:27.1,8.041 V DC,7.989 V DC,12/3/2025 19:25:35.8,7.704 V DC,Interval,12/3/2025 19:25:45.6
5987,7.957 V DC,12/3/2025 19:25:45.6,0:00:20.0,12/3/2025 19:26:04.2,8.038 V DC,7.978 V DC,12/3/2025 19:25:50.0,7.689 V DC,Interval,12/3/2025 19:26:05.6
5988,8.020 V DC,12/3/2025 19:26:05.6,0:00:19.9,12/3/2025 19:26:06.5,8.038 V DC,7.978 V DC,12/3/2025 19:26:22.0,7.557 V DC,Interval,12/3/2025 19:26:25.5
5989,8.031 V DC,12/3/2025 19:26:25.5,0:00:20.0,12/3/2025 19:26:25.9,8.036 V DC,7.971 V DC,12/3/2025 19:26:29.0,7.612 V DC,Interval,12/3/2025 19:26:45.6
5990,8.022 V DC,12/3/2025 19:26:45.6,0:00:20.0,12/3/2025 19:26:52.0,8.034 V DC,7.976 V DC,12/3/2025 19:27:04.6,7.642 V DC,Interval,12/3/2025 19:27:05.6
5991,8.009 V DC,12/3/2025 19:27:05.6,0:00:20.0,12/3/2025 19:27:17.2,8.037 V DC,7.989 V DC,12/3/2025 19:27:06.8,7.742 V DC,Interval,12/3/2025 19:27:25.6
5992,8.031 V DC,12/3/2025 19:27:25.6,0:00:20.0,12/3/2025 19:27:25.7,8.034 V DC,7.971 V DC,12/3/2025 19:27:38.0,7.488 V DC,Interval,12/3/2025 19:27:45.6
5993,7.982 V DC,12/3/2025 19:27:45.6,0:00:19.9,12/3/2025 19:27:49.9,8.038 V DC,7.988 V DC,12/3/2025 19:27:54.1,7.589 V DC,Interval,12/3/2025 19:28:05.5
5994,8.001 V DC,12/3/2025 19:28:05.5,0:00:20.0,12/3/2025 19:28:08.5,8.037 V DC,7.985 V DC,12/3/2025 19:28:24.7,7.771 V DC,Interval,12/3/2025 19:28:25.6
5995,7.982 V DC,12/3/2025 19:28:25.6,0:00:20.0,12/3/2025 19:28:42.7,8.036 V DC,7.980 V DC,12/3/2025 19:28:43.7,7.661 V DC,Interval,12/3/2025 19:28:45.6
5996,8.011 V DC,12/3/2025 19:28:45.6,0:00:20.0,12/3/2025 19:28:46.4,8.036 V DC,7.981 V DC,12/3/2025 19:29:00.9,7.703 V DC,Interval,12/3/2025 19:29:05.6
5997,7.976 V DC,12/3/2025 19:29:05.6,0:00:20.0,12/3/2025 19:29:24.7,8.035 V DC,7.987 V DC,12/3/2025 19:29:08.7,7.774 V DC,Interval,12/3/2025 19:29:25.6
5998,8.021 V DC,12/3/2025 19:29:25.6,0:00:19.9,12/3/2025 19:29:26.0,8.036 V DC,7.978 V DC,12/3/2025 19:29:29.1,7.528 V DC,Interval,12/3/2025 19:29:45.5
5999,8.032 V DC,12/3/2025 19:29:45.5,0:00:20.0,12/3/2025 19:29:58.8,8.035 V DC,7.978 V DC,12/3/2025 19:29:50.3,7.732 V DC,Interval,12/3/2025 19:30:05.6
6000,8.015 V DC,12/3/2025 19:30:05.6,0:00:20.0,12/3/2025 19:30:20.3,8.035 V DC,7.988 V DC,12/3/2025 19:30:14.4,7.790 V DC,Interval,12/3/2025 19:30:25.6
6001,7.921 V DC,12/3/2025 19:30:25.6,0:00:20.0,12/3/2025 19:30:34.0,8.037 V DC,7.994 V DC,12/3/2025 19:30:28.8,7.752 V DC,Interval,12/3/2025 19:30:45.6
6002,8.028 V DC,12/3/2025 19:30:45.6,0:00:20.0,12/3/2025 19:30:56.8,8.039 V DC,7.992 V DC,12/3/2025 19:31:04.9,7.625 V DC,Interval,12/3/2025 19:31:05.6
6003,8.013 V DC,12/3/2025 19:31:05.6,0:00:19.9,12/3/2025 19:31:19.9,8.038 V DC,7.984 V DC,12/3/2025 19:31:13.5,7.709 V DC,Interval,12/3/2025 19:31:25.5
6004,8.017 V DC,12/3/2025 19:31:25.5,0:00:20.2,12/3/2025 19:31:43.9,8.035 V DC,7.986 V DC,12/3/2025 19:31:37.8,7.685 V DC,Interval,12/3/2025 19:31:45.8
6005,7.956 V DC,12/3/2025 19:31:45.8,0:00:19.8,12/3/2025 19:31:51.6,8.035 V DC,7.982 V DC,12/3/2025 19:31:49.9,7.662 V DC,Interval,12/3/2025 19:32:05.6
6006,7.961 V DC,12/3/2025 19:32:05.6,0:00:20.0,12/3/2025 19:32:06.4,8.036 V DC,7.973 V DC,12/3/2025 19:32:11.8,7.617 V DC,Interval,12/3/2025 19:32:25.6
6007,7.978 V DC,12/3/2025 19:32:25.6,0:00:20.0,12/3/2025 19:32:44.3,8.039 V DC,7.994 V DC,12/3/2025 19:32:44.8,7.697 V DC,Interval,12/3/2025 19:32:45.6
6008,8.028 V DC,12/3/2025 19:32:45.6,0:00:19.9,12/3/2025 19:32:47.2,8.038 V DC,7.988 V DC,12/3/2025 19:32:50.4,7.791 V DC,Interval,12/3/2025 19:33:05.5
6009,7.953 V DC,12/3/2025 19:33:05.5,0:00:20.0,12/3/2025 19:33:08.2,8.038 V DC,7.992 V DC,12/3/2025 19:33:20.7,7.773 V DC,Interval,12/3/2025 19:33:25.6
6010,7.942 V DC,12/3/2025 19:33:25.6,0:00:20.0,12/3/2025 19:33:42.7,8.037 V DC,7.987 V DC,12/3/2025 19:33:44.3,7.711 V DC,Interval,12/3/2025 19:33:45.6
6011,8.028 V DC,12/3/2025 19:33:45.6,0:00:20.0,12/3/2025 19:33:51.0,8.037 V DC,7.981 V DC,12/3/2025 19:33:46.1,7.736 V DC,Interval,12/3/2025 19:34:05.6
6012,7.986 V DC,12/3/2025 19:34:05.6,0:00:20.0,12/3/2025 19:34:06.0,8.035 V DC,7.979 V DC,12/3/2025 19:34:07.5,7.645 V DC,Interval,12/3/2025 19:34:25.6
6013,7.837 V DC,12/3/2025 19:34:25.6,0:00:19.9,12/3/2025 19:34:32.9,8.038 V DC,7.994 V DC,12/3/2025 19:34:28.1,7.587 V DC,Interval,12/3/2025 19:34:45.5
6014,7.985 V DC,12/3/2025 19:34:45.5,0:00:20.0,12/3/2025 19:34:58.0,8.038 V DC,7.981 V DC,12/3/2025 19:35:00.2,7.462 V DC,Interval,12/3/2025 19:35:05.6
6015,8.034 V DC,12/3/2025 19:35:05.6,0:00:20.0,12/3/2025 19:35:20.6,8.036 V DC,7.985 V DC,12/3/2025 19:35:12.3,7.522 V DC,Interval,12/3/2025 19:35:25.6
6016,8.010 V DC,12/3/2025 19:35:25.6,0:00:20.0,12/3/2025 19:35:40.6,8.034 V DC,7.979 V DC,12/3/2025 19:35:29.9,7.612 V DC,Interval,12/3/2025 19:35:45.6
6017,8.018 V DC,12/3/2025 19:35:45.6,0:00:20.0,12/3/2025 19:35:56.5,8.038 V DC,7.984 V DC,12/3/2025 19:36:03.5,7.592 V DC,Interval,12/3/2025 19:36:05.6
6018,8.012 V DC,12/3/2025 19:36:05.6,0:00:19.9,12/3/2025 19:36:08.2,8.036 V DC,7.982 V DC,12/3/2025 19:36:19.5,7.668 V DC,Interval,12/3/2025 19:36:25.5
6019,7.796 V DC,12/3/2025 19:36:25.5,0:00:20.0,12/3/2025 19:36:41.1,8.036 V DC,7.975 V DC,12/3/2025 19:36:43.9,7.707 V DC,Interval,12/3/2025 19:36:45.6
6020,7.868 V DC,12/3/2025 19:36:45.6,0:00:20.0,12/3/2025 19:36:47.0,8.035 V DC,7.981 V DC,12/3/2025 19:36:49.2,7.633 V DC,Interval,12/3/2025 19:37:05.6
6021,8.028 V DC,12/3/2025 19:37:05.6,0:00:20.0,12/3/2025 19:37:18.4,8.037 V DC,7.993 V DC,12/3/2025 19:37:21.9,7.751 V DC,Interval,12/3/2025 19:37:25.6
6022,7.948 V DC,12/3/2025 19:37:25.6,0:00:20.0,12/3/2025 19:37:27.5,8.037 V DC,7.970 V DC,12/3/2025 19:37:35.1,7.647 V DC,Interval,12/3/2025 19:37:45.6
6023,8.012 V DC,12/3/2025 19:37:45.6,0:00:19.9,12/3/2025 19:37:51.5,8.034 V DC,7.979 V DC,12/3/2025 19:37:46.4,7.698 V DC,Interval,12/3/2025 19:38:05.5
6024,8.009 V DC,12/3/2025 19:38:05.5,0:00:20.0,12/3/2025 19:38:23.3,8.036 V DC,7.989 V DC,12/3/2025 19:38:14.2,7.788 V DC,Interval,12/3/2025 19:38:25.6
6025,7.906 V DC,12/3/2025 19:38:25.6,0:00:20.0,12/3/2025 19:38:26.6,8.033 V DC,7.968 V DC,12/3/2025 19:38:45.2,7.617 V DC,Interval,12/3/2025 19:38:45.6
6026,8.007 V DC,12/3/2025 19:38:45.6,0:00:20.3,12/3/2025 19:38:48.3,8.032 V DC,7.977 V DC,12/3/2025 19:38:52.4,7.726 V DC,Interval,12/3/2025 19:39:05.9
6027,8.005 V DC,12/3/2025 19:39:05.9,0:00:19.7,12/3/2025 19:39:06.9,8.033 V DC,7.984 V DC,12/3/2025 19:39:19.9,7.693 V DC,Interval,12/3/2025 19:39:25.6
6028,7.977 V DC,12/3/2025 19:39:25.6,0:00:19.9,12/3/2025 19:39:35.0,8.035 V DC,7.985 V DC,12/3/2025 19:39:30.2,7.566 V DC,Interval,12/3/2025 19:39:45.5
6029,8.029 V DC,12/3/2025 19:39:45.5,0:00:20.0,12/3/2025 19:40:03.9,8.035 V DC,7.991 V DC,12/3/2025 19:39:58.3,7.554 V DC,Interval,12/3/2025 19:40:05.6
6030,8.019 V DC,12/3/2025 19:40:05.6,0:00:20.0,12/3/2025 19:40:11.1,8.035 V DC,7.990 V DC,12/3/2025 19:40:21.8,7.704 V DC,Interval,12/3/2025 19:40:25.6
6031,8.005 V DC,12/3/2025 19:40:25.6,0:00:20.0,12/3/2025 19:40:26.0,8.035 V DC,7.993 V DC,12/3/2025 19:40:33.9,7.795 V DC,Interval,12/3/2025 19:40:45.6
6032,7.936 V DC,12/3/2025 19:40:45.6,0:00:20.0,12/3/2025 19:41:04.1,8.036 V DC,7.988 V DC,12/3/2025 19:40:49.6,7.696 V DC,Interval,12/3/2025 19:41:05.6
6033,8.018 V DC,12/3/2025 19:41:05.6,0:00:19.9,12/3/2025 19:41:06.3,8.034 V DC,7.989 V DC,12/3/2025 19:41:13.3,7.692 V DC,Interval,12/3/2025 19:41:25.5
6034,8.035 V DC,12/3/2025 19:41:25.5,0:00:20.0,12/3/2025 19:41:44.7,8.038 V DC,7.987 V DC,12/3/2025 19:41:27.4,7.737 V DC,Interval,12/3/2025 19:41:45.6
6035,8.006 V DC,12/3/2025 19:41:45.6,0:00:20.0,12/3/2025 19:42:03.0,8.035 V DC,7.981 V DC,12/3/2025 19:41:48.8,7.757 V DC,Interval,12/3/2025 19:42:05.6
6036,8.034 V DC,12/3/2025 19:42:05.6,0:00:20.0,12/3/2025 19:42:05.6,8.034 V DC,7.988 V DC,12/3/2025 19:42:21.7,7.741 V DC,Interval,12/3/2025 19:42:25.6
6037,7.966 V DC,12/3/2025 19:42:25.6,0:00:20.0,12/3/2025 19:42:39.0,8.034 V DC,7.985 V DC,12/3/2025 19:42:28.5,7.529 V DC,Interval,12/3/2025 19:42:45.6
6038,8.029 V DC,12/3/2025 19:42:45.6,0:00:19.9,12/3/2025 19:42:48.6,8.037 V DC,7.981 V DC,12/3/2025 19:42:46.8,7.679 V DC,Interval,12/3/2025 19:43:05.5
6039,7.842 V DC,12/3/2025 19:43:05.5,0:00:20.0,12/3/2025 19:43:12.9,8.036 V DC,7.978 V DC,12/3/2025 19:43:16.2,7.759 V DC,Interval,12/3/2025 19:43:25.6
6040,8.017 V DC,12/3/2025 19:43:25.6,0:00:20.0,12/3/2025 19:43:39.9,8.033 V DC,7.972 V DC,12/3/2025 19:43:30.3,7.545 V DC,Interval,12/3/2025 19:43:45.6
6041,8.025 V DC,12/3/2025 19:43:45.6,0:00:20.0,12/3/2025 19:43:47.4,8.032 V DC,7.981 V DC,12/3/2025 19:43:51.4,7.783 V DC,Interval,12/3/2025 19:44:05.6
6042,7.999 V DC,12/3/2025 19:44:05.6,0:00:20.0,12/3/2025 19:44:15.9,8.032 V DC,7.988 V DC,12/3/2025 19:44:21.0,7.661 V DC,Interval,12/3/2025 19:44:25.6
6043,7.931 V DC,12/3/2025 19:44:25.6,0:00:19.9,12/3/2025 19:44:33.5,8.034 V DC,7.990 V DC,12/3/2025 19:44:39.0,7.755 V DC,Interval,12/3/2025 19:44:45.5
6044,8.021 V DC,12/3/2025 19:44:45.5,0:00:20.0,12/3/2025 19:44:46.7,8.035 V DC,7.985 V DC,12/3/2025 19:44:58.3,7.690 V DC,Interval,12/3/2025 19:45:05.6
6045,8.023 V DC,12/3/2025 19:45:05.6,0:00:20.0,12/3/2025 19:45:06.7,8.034 V DC,7.983 V DC,12/3/2025 19:45:07.3,7.628 V DC,Interval,12/3/2025 19:45:25.6
6046,8.006 V DC,12/3/2025 19:45:25.6,0:00:20.0,12/3/2025 19:45:30.8,8.034 V DC,7.980 V DC,12/3/2025 19:45:25.9,7.441 V DC,Interval,12/3/2025 19:45:45.6
6047,7.992 V DC,12/3/2025 19:45:45.6,0:00:20.0,12/3/2025 19:45:47.8,8.034 V DC,7.981 V DC,12/3/2025 19:45:58.6,7.701 V DC,Interval,12/3/2025 19:46:05.6
6048,7.967 V DC,12/3/2025 19:46:05.6,0:00:19.9,12/3/2025 19:46:16.1,8.035 V DC,7.987 V DC,12/3/2025 19:46:18.9,7.797 V DC,Interval,12/3/2025 19:46:25.5
